apartment_id,apartment_name,gu,legal_dong,household_count,elementary_school_name,primary_market,fallback_level,fallback_market_name,school_premium_core_score,estimated_school_premium_pct,school_premium_confidence,representative_area_m2,recent_6m_market_price,recent_12m_market_price,transaction_count_6m,transaction_count_12m,comparable_apartment_count,comparable_transaction_count,local_fair_price_per_m2,local_fair_total_price,fair_price_lower,fair_price_upper,prediction_interval_width_pct,selected_model_type,local_model_rmse,local_model_mae,recent_local_residual,residual_volatility,model_confidence,low_sample_flag,fallback_flag,data_quality_flag,school_value_gap_pct,gap_confidence,gap_positive_probability,candidate_tier,residual_6m_median,residual_12m_median,residual_temporal_stability,fair_price_lower_per_m2,fair_price_upper_per_m2,observed_unit_price_6m,observed_unit_price_12m,observed_market_price_6m,observed_market_price_12m,has_6m_market_price,has_12m_market_price,local_value_gap_6m_pct,local_value_gap_12m_pct,local_value_gap_pct,fair_price_lower_gap_pct,fair_price_upper_gap_pct,local_gap_temporal_stability,local_gap_temporal_abs_diff,local_gap_interval_status,point_gap_status,local_gap_confidence,local_sign,school_sign,school_local_signal_agreement,strong_dual_positive,extreme_gap_flag,dong_bias_flag,residual_gap_direction_consistent,combined_candidate_class,phase154_audit_priority
A10027340,전포LH아파트,부산진구,전포동,794.0,양성초등학교,부산진구|전포동,0,부산진구|전포동,13.76583885209713,,B,,,,0,0,7,1839,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,False,False,INSUFFICIENT_MODEL_FEATURES,,LOW,,NOT_CANDIDATE,,,,,,,,,,False,False,,,,,,INSUFFICIENT,,INSUFFICIENT,MISSING,LOW,MISSING,MISSING,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A10027341,사직KCC스위첸1단지,동래구,사직동,999.0,사직초등학교,동래구|사직동,0,동래구|사직동,80.76136865342164,13.939893124115454,B,84.9859,8703476.444082225,8412546.577858413,15,71,8,2636,7539232.017602032,640728418.3247246,454901442.6939426,902465605.775424,69.85239772128439,F_S,0.1747576003859271,0.129441481273205,0.1074459672912091,0.110085594212894,HIGH,False,False,OK,2.621964587398772,LOW,0.556,NOT_CANDIDATE,0.14932402944869239,0.10744596729120914,STABLE_POSITIVE,5352669.592178733,10619003.926244518,8703476.444082225,8412546.577858413,739672778.7291275,714947842.2112173,True,True,-13.376774602197028,-10.381096284862423,-10.381096284862423,-36.37277912651551,26.228173930037315,STABLE_NEGATIVE,2.9956783173346047,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEUTRAL,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10027503,정관양우내안愛,기장군,정관읍용수리,830.0,가동초등학교,기장군|정관읍용수리,0,기장군|정관읍용수리,63.0385761589404,5.687280488702173,B,59.8986,3152485.2091732314,3212310.813925687,17,32,5,1633,4048949.510346727,242526407.14045447,175128506.44295874,335862272.53993905,66.27474838395409,F_S,0.1661176392355014,0.1271221236427736,-0.209988143724515,0.2299535073305687,HIGH,False,False,OK,18.74508548142361,MEDIUM,1.0,NOT_CANDIDATE,-0.23710094425850592,-0.20998814372451502,STABLE_NEGATIVE,2923749.5775019573,5607180.677677592,3152485.2091732314,3212310.813925687,188829450.5501837,192412920.51900917,True,True,28.436748840721826,26.04476169597685,26.04476169597685,-8.98297995240025,74.55286871276297,STABLE_POSITIVE,2.391987144744977,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A10027581,명지대방노블랜드오션뷰2차,강서구,명지동,600.0,신명초등학교,강서구|명지동,0,강서구|명지동,43.40231788079471,-2.760167371194122,B,84.9985,5882456.749236751,5941281.316729118,16,37,22,7283,5598749.744746955,475885330.1788741,358266396.5687197,632118584.5182023,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,0.0549813600305739,0.1343004676724234,HIGH,False,False,OK,-23.05896847528642,MEDIUM,0.0,NOT_CANDIDATE,0.04706055007334875,0.05498136003057397,STABLE_POSITIVE,4214973.165040791,7436820.467634161,5882456.749236751,5941281.316729118,500000000.00000006,505000000.0,True,True,-4.822933964225196,-5.765281152698199,-5.765281152698199,-29.056159095303038,25.171996934297482,STABLE_NEGATIVE,0.9423471884730032,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A10027621,명지2차금강펜테리움센트럴파크,강서구,명지동,670.0,명일초등학교,강서구|명지동,0,강서구|명지동,35.94221854304636,-5.78946760540735,A,66.6612,4629008.691854013,4700224.210190228,27,41,22,7264,5194838.190782644,346294147.60339993,260704729.7887353,459982589.35134566,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,-0.1289704270504064,0.1483895466046658,HIGH,False,False,OK,2.6069518222540458,LOW,0.802,NOT_CANDIDATE,-0.13433969369789445,-0.1289704270504064,STABLE_NEGATIVE,3910891.639945505,6900304.665252736,4629008.691854013,4700224.210190228,308575274.2094187,313322586.12033284,True,True,12.22355663156045,10.523199712900432,10.523199712900432,-16.793508882691732,46.807989505961565,STABLE_POSITIVE,1.7003569186600185,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEUTRAL,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A10027656,명지대방노블랜드오션뷰1차,강서구,명지동,737.0,신명초등학교,강서구|명지동,0,강서구|명지동,43.40231788079471,-2.7601673711941443,B,84.9341,5652744.819789317,5674988.0201238375,19,41,22,7204,5478097.732809146,465277300.6481853,350280227.898158,618027936.6536298,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,0.0242214735800256,0.1452331317297666,HIGH,False,False,OK,-16.57551464841135,MEDIUM,0.0,NOT_CANDIDATE,0.027245578416447813,0.024221473580025688,STABLE_POSITIVE,4124141.280100195,7276558.374712039,5652744.819789317,5674988.0201238375,480110793.7984679,482000000.00000006,True,True,-3.0895979307037025,-3.469439699546628,-3.469439699546628,-27.32775354810001,28.22156362108501,STABLE_NEGATIVE,0.37984176884292564,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A10027690,명륜2차아이파크1단지,동래구,명륜동,2058.0,교동초등학교,동래구|명륜동,0,동래구|명륜동,75.1171633554084,11.24403397222775,B,84.9138,8015596.305926632,7795024.114701379,52,139,4,848,7525825.410438604,639046433.7369015,517787304.248397,788702892.3288174,42.39372505315593,F_S,0.1073533518444826,0.0797401060133864,0.0068892058812917,0.1142654566018331,MEDIUM,False,False,OK,5.243000961627397,HIGH,1.0,NOT_CANDIDATE,0.09647448680446846,0.006889205881291716,STABLE_POSITIVE,6097799.229906058,9288276.962387944,8015596.305926632,7795024.114701379,680634741.6021928,661905118.6709299,True,True,-6.110224078100046,-3.4534685242995855,-3.4534685242995855,-21.77318324896985,19.156487853197234,STABLE_NEGATIVE,2.6567555538004606,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,MEDIUM,NEGATIVE,POSITIVE,SCHOOL_ONLY_POSITIVE,False,False,False,True,SCHOOL_VALUE_CANDIDATE,LOW
A10027698,명지국제신도시호반베르디움1차,강서구,명지동,642.0,명지초등학교,강서구|명지동,0,강서구|명지동,53.05883002207506,1.306122740881288,A,74.9342,5538192.173933931,5538192.173933931,19,34,22,7327,5511951.881660072,413033704.6906922,310949062.0047949,548632757.1166216,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,0.0276677343351385,0.1355821335400801,HIGH,False,False,OK,-6.900006102889367,HIGH,0.008,NOT_CANDIDATE,0.017132508522738732,0.027667734335138583,STABLE_POSITIVE,4149628.100450727,7321526.847776069,5538192.173933931,5538192.173933931,415000000.0,415000000.0,True,True,-0.4738060986283932,-0.4738060986283932,-0.4738060986283932,-25.0725151795675,32.20066436545099,STABLE_NEGATIVE,0.0,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,HIGH,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10027790,e편한세상화명힐스,북구,화명동,800.0,화잠초등학교,북구|화명동,0,북구|화명동,61.624392935982335,5.055110262506979,B,84.98,6644755.644469848,6535947.7124183,21,41,17,6882,7173278.704450639,609585224.3042153,436704269.50134563,850905685.2462845,67.94807341626615,F_S,0.1701645553832526,0.1326223031155248,-0.0556478353628921,0.1278541927036596,HIGH,False,False,OK,-20.350809823724305,MEDIUM,0.0,NOT_CANDIDATE,-0.038110120215025134,-0.055647835362892195,STABLE_NEGATIVE,5138906.442708232,10013011.123161737,6644755.644469848,6535947.7124183,564671334.6670477,555424836.6013072,True,True,7.953987900528103,9.751164178094784,9.751164178094784,-21.374731426564033,53.1990701843746,STABLE_POSITIVE,1.797176277566681,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A10027832,백양디이스트(1단지),북구,만덕동,3790.0,백양초등학교,북구|만덕동,0,북구|만덕동,40.07654525386313,-4.122503747164751,A,84.9913,4231358.0797924,4268401.128077441,84,163,12,2408,4226834.404673663,359244150.93794066,266771747.42422774,483770718.7106772,60.40431576127067,F_S,0.1518412394338459,0.1186202251525578,-0.0310617908332666,0.134489354781558,HIGH,False,False,OK,-25.411408108181305,LOW,0.016,NOT_CANDIDATE,-0.04282431669097786,-0.031061790833266656,STABLE_NEGATIVE,3138812.412849642,5692002.813354746,4231358.0797924,4268401.128077441,359628623.9670598,362776960.7967682,True,True,-0.10690835030816581,-0.9738242062198199,-0.9738242062198199,-26.46397752538747,33.35210638739849,STABLE_NEGATIVE,0.8669158559116541,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,HIGH,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A10027918,명지1차 금강펜테리움 센트럴파크,강서구,명지동,850.0,명지초등학교,강서구|명지동,0,강서구|명지동,53.05883002207506,1.306122740881288,A,84.2591,4935949.882910172,5011762.132300725,30,57,22,7205,5451999.349145946,459380558.3596232,345840913.47250956,610195292.6271509,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,-0.0715321299522386,0.1388000695610069,HIGH,False,False,OK,3.410796780488512,LOW,0.83,NOT_CANDIDATE,-0.09994076397831808,-0.07153212995223868,STABLE_NEGATIVE,4104493.324430353,7241891.886183817,4935949.882910172,5011762.132300725,415898694.7791165,422286566.68174005,True,True,10.454917057049151,8.784080433664233,8.784080433664233,-18.102790673624348,44.49791700028902,STABLE_POSITIVE,1.6708366233849183,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,False,False,True,UNCERTAIN,LOW
A10027937,더샵파크시티,연제구,연산동,1758.0,연신초등학교,연제구|연산동,0,연제구|연산동,30.970750551876385,-7.755633259813144,B,84.96,8000941.28721026,7990813.802850077,23,73,15,4647,7335203.196659445,623198863.5881864,420302639.5110369,924040886.4180077,80.83105992950658,F_S,0.2009646168309107,0.1563076693282115,0.0917151889533247,0.1146884467115815,HIGH,False,False,OK,-12.914896378050202,MEDIUM,0.0,NOT_CANDIDATE,0.10269623093082281,0.09171518895332476,STABLE_POSITIVE,4947064.965996197,10876187.457839075,8000941.28721026,7990813.802850077,679759971.7613837,678899540.6901425,True,True,-8.320747105281445,-8.204553658311953,-8.204553658311953,-38.090598929589234,36.10863331541869,STABLE_NEGATIVE,0.11619344696949163,POTENTIAL_OVERVALUED_SIGNAL,NEGATIVE,HIGH,NEGATIVE,NEGATIVE,DOUBLE_NEGATIVE,False,False,False,True,NEGATIVE_OR_FULLY_PRICED,LOW
A10027953,에일린의 뜰,강서구,명지동,980.0,명지초등학교,강서구|명지동,0,강서구|명지동,53.05883002207506,1.306122740881288,A,84.9898,5317959.87999294,5415872.999099116,29,65,22,7111,5287772.136035738,449406696.28725016,338332172.61008507,596947009.5313083,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,0.0559454918085684,0.1334557604199983,HIGH,False,False,OK,0.0499541058937458,LOW,0.284,NOT_CANDIDATE,0.05371314909705305,0.05594549180856845,STABLE_POSITIVE,3980856.204039603,7023748.844347302,5317959.87999294,5415872.999099116,451972346.60862404,460293963.01883405,True,True,-0.5676564817792995,-2.3652855797151595,-2.3652855797151595,-26.496500108075203,29.688211771502804,STABLE_NEGATIVE,1.79762909793586,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,HIGH,NEUTRAL,NEUTRAL,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10027972,안락경동리인,동래구,안락동,693.0,안진초등학교,동래구|안락동,0,동래구|안락동,62.64050772626931,5.508951659373595,B,78.942,6815130.095513162,6789555.058749948,21,34,5,1468,6810854.124203037,537662446.2728361,409649086.42297137,705679362.4424386,55.0587600215707,F_S,0.1387398130203221,0.110142683536243,-0.0126877779766738,0.1189935453984745,HIGH,False,False,OK,-24.14763116190794,MEDIUM,0.0,NOT_CANDIDATE,-0.007074771598746921,-0.012687777976673864,STABLE_NEGATIVE,5189241.296432462,8939213.124096662,6815130.095513162,6789555.058749948,538000000.0,535981055.4478383,True,True,-0.06274232846912309,0.3137034057281829,0.3137034057281829,-23.570230279745697,31.661250947164365,MIXED,0.376445734197306,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10027989,신화명리버뷰자이,북구,금곡동,792.0,신금초등학교,북구|금곡동,0,북구|금곡동,21.752097130242827,-11.293572649989148,B,84.965,4872617.537186075,4684303.815942168,23,43,12,2855,4782719.180828382,406363735.1990835,295572393.3957285,558683723.4283371,64.74773884625962,F_S,0.1624157474876138,0.1284751339314172,-0.008837305384592,0.1137944880276381,HIGH,False,False,OK,-68.17111945323981,HIGH,0.0,NOT_CANDIDATE,-0.007597724952750795,-0.008837305384592042,STABLE_NEGATIVE,3478754.703651251,6575457.22860398,4872617.537186075,4684303.815942168,414001949.0470149,398001873.7215263,True,True,-1.8449705044900622,2.100960329500312,2.100960329500312,-25.73592917240023,40.37213398126778,MIXED,3.9459308339903743,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEGATIVE,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10028028,부산센텀푸르지오,연제구,연산동,560.0,과정초등학교,연제구|연산동,0,연제구|연산동,41.013907284768216,-3.7404753950323832,B,74.6236,5882996.610217353,5882996.610217353,17,33,15,5112,6947780.34627028,518468381.44793487,349669490.68376476,768752978.8074892,80.83105992950685,F_S,0.2009646168309107,0.1563076693282115,-0.1595198761726788,0.1451783899290257,HIGH,False,False,OK,8.010279327192004,MEDIUM,1.0,NOT_CANDIDATE,-0.15230299123511948,-0.15951987617267882,STABLE_NEGATIVE,4685776.224730042,10301740.72019427,5882996.610217353,5882996.610217353,439010385.84221566,439010385.84221566,True,True,18.099343015150705,18.099343015150705,18.099343015150705,-20.350519723367277,75.11043100556304,STABLE_POSITIVE,0.0,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A10028037,해운대힐스테이트위브,해운대구,중동,2369.0,동백초등학교,해운대구|중동,0,해운대구|중동,64.0762693156733,6.153570078727055,B,105.8829,7844445.268008253,7921293.636731787,35,80,4,686,7982865.018302244,845248898.4463947,630866548.51464,1132483093.3055336,59.34542425466478,F_S,0.1492534644072632,0.1091487213275323,-0.0724553686137943,0.1675648597986894,MEDIUM,False,False,OK,28.259825413803668,HIGH,0.906,NOT_CANDIDATE,-0.05850285875520633,-0.07245536861379431,STABLE_NEGATIVE,5958153.285512958,10695618.398301648,7844445.268008253,7921293.636731787,830592613.8679911,838729542.0087081,True,True,1.764557538039102,0.7772894730848634,0.7772894730848634,-24.78307762908273,35.02363236107114,STABLE_POSITIVE,0.9872680649542387,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,MEDIUM,NEUTRAL,POSITIVE,SCHOOL_ONLY_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A10028069,협성·DS엘리시안,강서구,지사동,1277.0,녹산초등학교,강서구|지사동,1,강서구|명지동;강서구|지사동;강서구|화전동,24.00115894039736,-10.443144251528912,A,59.9588,2250258.7797596725,2269208.1798280743,46,82,26,8392,2627128.1801423063,157519453.1275165,98212147.00408734,252640624.1028337,98.03771790251967,F_S,0.2410301317701672,0.1824645800248972,-0.1475208018946245,0.1266338872782625,MEDIUM,True,True,OK,23.196460863966912,MEDIUM,0.96,NOT_CANDIDATE,-0.15424166323380284,-0.14752080189462458,STABLE_NEGATIVE,1637993.8725272578,4213570.386712771,2250258.7797596725,2269208.1798280743,134922816.12385425,136058999.41267553,True,True,16.747824906737318,15.772902790318245,15.772902790318245,-27.816500615145856,85.68461122998468,STABLE_POSITIVE,0.9749221164190729,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,MEDIUM,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,True,True,UNCERTAIN,LOW
A10028081,정관이지더원3차아파트,기장군,정관읍,1035.0,모전초등학교,기장군|정관읍,1,기장군|기장읍;기장군|일광읍;기장군|정관읍;기장군|정관읍매학리;기장군|정관읍모전리;기장군|철마면,62.76445916114791,,B,,,,0,0,7,2799,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES,,LOW,,NOT_CANDIDATE,,,,,,,,,,False,False,,,,,,INSUFFICIENT,,INSUFFICIENT,MISSING,LOW,MISSING,MISSING,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A10028117,명지오션시티삼정그린코아,강서구,명지동,610.0,남명초등학교,강서구|명지동,0,강서구|명지동,58.46859823399559,3.658003003169563,B,79.1779,4423548.086348057,4417172.56688204,8,24,22,7367,4817315.202833788,381424901.3984533,287152631.7784137,506646777.03210396,57.54583522180605,F_S,0.1448469837005644,0.1143422649591636,-0.0931442174987431,0.127599587915939,HIGH,False,False,OK,13.921764613522036,MEDIUM,0.976,NOT_CANDIDATE,-0.09314421749874313,-0.09314421749874313,STABLE_NEGATIVE,3626676.531941536,6398840.80067928,4423548.086348057,4417172.56688204,350247248.0260578,349742447.7833295,True,True,8.901612660230217,9.058795641171802,9.058795641171802,-17.89597356615148,44.862821268403486,STABLE_POSITIVE,0.15718298094158456,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A10028138,동원역삼정그린코아,북구,금곡동,529.0,금곡초등학교,북구|금곡동,0,북구|금곡동,45.7257174392936,-1.7969640492763173,B,71.0496,4050283.798181315,4067021.692351881,8,20,12,2957,4267996.343929636,303239433.0376631,220563985.49195135,416904661.67405576,64.74773884625962,F_S,0.1624157474876138,0.1284751339314172,-0.1879555329809878,0.1222502097085981,HIGH,False,False,OK,-36.682687441901344,LOW,0.954,NOT_CANDIDATE,-0.23789703958999375,-0.18795553298098788,STABLE_NEGATIVE,3104366.322849831,5867797.449585301,4050283.798181315,4067021.692351881,287771043.74726313,288960264.4329242,True,True,5.3752417508639905,4.941568223146997,4.941568223146997,-23.669786942920513,44.27750559137207,STABLE_POSITIVE,0.4336735277169934,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A10028142,가화만사성정관타운,기장군,정관읍방곡리,560.0,방곡초등학교,기장군|정관읍방곡리,1,기장군|기장읍서부리;기장군|기장읍청강리;기장군|정관읍방곡리,58.230187637969095,3.553213800820476,B,59.9567,2885415.6416213703,2885415.6416213703,11,21,5,886,3113301.6385802445,186663292.35386413,116383102.81641132,299383534.80184823,98.03771790251966,F_S,0.2410301317701672,0.1824645800248972,-0.0692377488257349,0.1019785997609748,MEDIUM,True,True,OK,11.54457215491686,MEDIUM,1.0,NOT_CANDIDATE,-0.07432161461823128,-0.06923774882573497,STABLE_NEGATIVE,1941119.2213115685,4993329.099197391,2885415.6416213703,2885415.6416213703,173000000.0,173000000.0,True,True,7.897856851944596,7.897856851944596,7.897856851944596,-32.726530163924096,73.05406635944985,STABLE_POSITIVE,0.0,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,MEDIUM,POSITIVE,POSITIVE,DOUBLE_POSITIVE,True,False,False,True,ROBUST_DUAL_POSITIVE,LOW
A10028145,대연롯데캐슬,남구,대연동,564.0,용소초등학교,남구|대연동,0,남구|대연동,76.50546357615895,11.901158122276346,B,84.5739,9783685.61263188,9212072.539166072,20,49,11,4421,9917642.542874483,838773708.6568124,641565217.7632688,1096601428.5916355,54.25017571867488,F_S,0.1367500567214909,0.1046307304852985,-0.063452601509006,0.0952279799757819,HIGH,False,False,OK,-16.996164380797005,HIGH,0.038,NOT_CANDIDATE,0.0035751184020114124,-0.063452601509006,MIXED,7585853.528846001,12966192.035505464,9783685.61263188,9212072.539166072,827444448.6341673,779100901.7201774,True,True,1.3691867824294324,7.659188534486794,7.659188534486794,-17.653128581066134,40.75217037619241,STABLE_POSITIVE,6.2900017520573615,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,HIGH,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,True,LOCAL_VALUE_CANDIDATE,LOW
A10028147,서면동일파크스위트1차,부산진구,부암동,751.0,부암초등학교,부산진구|부암동,0,부산진구|부암동,57.03956953642385,3.031481819149562,B,84.9955,4800333.19959856,4623774.199810578,21,36,11,1967,4629997.898494546,393528986.3814933,299819698.7458282,516527312.1487997,55.06776397733806,F_S,0.1387619583272264,0.1076887481608878,-0.0225784017849086,0.1336616862870429,HIGH,False,False,OK,2.5024630593590835,MEDIUM,0.368,NOT_CANDIDATE,-0.0059918177081002,-0.022578401784908664,STABLE_NEGATIVE,3527477.322279746,6077113.637178435,4800333.19959856,4623774.199810578,408006720.4664794,393000000.0,True,True,-3.5484057881285835,0.13460213269549381,0.13460213269549381,-23.710000319127676,31.431886042951575,MIXED,3.6830079208240774,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,NEUTRAL,MIXED_OR_NEUTRAL,False,False,False,True,UNCERTAIN,LOW
A10028182,대신롯데캐슬,서구,서대신동3가,753.0,대신초등학교,서구|서대신동3가,1,서구|남부민동;서구|동대신동3가;서구|부민동3가;서구|서대신동2가;서구|서대신동3가,66.23658940397351,7.130924553026441,B,84.7855,5107823.726570899,5426312.120442767,7,18,5,695,5348147.315161154,453445344.189596,282719625.5297825,727267092.9084879,98.03771790251965,F_S,0.2410301317701672,0.1824645800248972,-0.0059900942125343,0.1136634530179111,MEDIUM,True,True,OK,20.06700248657759,MEDIUM,0.998,TIER_1,-0.02742753294965361,-0.00599009421253438,STABLE_NEGATIVE,3334528.021062357,8577729.598911228,5107823.726570899,5426312.120442767,433069388.5691769,460072586.2878002,True,True,4.705009441498387,-1.4404775019693283,-1.4404775019693283,-38.548908594843745,58.07659803784595,MIXED,6.145486943467715,WITHIN_MODEL_RANGE,NEUTRAL_POINT_GAP,LOW,NEUTRAL,POSITIVE,SCHOOL_ONLY_POSITIVE,False,False,False,False,SCHOOL_VALUE_CANDIDATE,LOW
A10028191,감전엘에이치,사상구,감전동,622.0,감전초등학교,사상구|감전동,1,사상구|감전동;사상구|괘법동;사상구|덕포동,71.6083885209713,,B,,,,0,0,6,1191,,,,,,INSUFFICIENT_FEATURES,,,,,LOW,True,True,INSUFFICIENT_MODEL_FEATURES,,LOW,,NOT_CANDIDATE,,,,,,,,,,False,False,,,,,,INSUFFICIENT,,INSUFFICIENT,MISSING,LOW,MISSING,MISSING,MIXED_OR_NEUTRAL,False,False,False,False,UNCERTAIN,LOW
A60106001,한성기린,동구,범일동,547.0,성남초등학교,동구|범일동,1,동구|범일동;동구|수정동,63.84878587196467,6.051174169515838,B,60.0,2883333.333333333,2575000.0,7,16,4,797,3752818.46536429,225169107.9218574,140391177.6540925,361141832.4821431,98.03771790251966,F_S,0.2410301317701672,0.1824645800248972,-0.3243884604839513,0.1101723360804162,MEDIUM,True,True,OK,26.44650620330039,LOW,1.0,NOT_CANDIDATE,-0.30721537946534205,-0.3243884604839513,STABLE_NEGATIVE,2339852.9609015416,6019030.541369052,2883333.333333333,2575000.0,172999999.99999997,154500000.0,True,True,30.155553712056317,45.740522926768534,45.740522926768534,-9.131923848483826,133.74875888811852,STABLE_POSITIVE,15.584969214712217,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,MEDIUM,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,True,False,True,UNCERTAIN,HIGH
A60106002,두산위브포세이돈2,동구,범일동,690.0,성남초등학교,동구|범일동,1,동구|범일동;동구|수정동,63.84878587196467,6.0511741695158605,B,84.99,4515572.0831396505,4541710.789504648,4,23,4,749,4740893.320621523,402928523.3196232,251222782.82906187,646244711.8699422,98.03771790251965,F_S,0.2410301317701672,0.1824645800248972,0.014475840118175,0.1495708550768155,MEDIUM,True,True,OK,-3.128279827833925,LOW,0.486,NOT_CANDIDATE,0.0012798614220619342,0.014475840118175043,STABLE_POSITIVE,2955909.9050366147,7603773.524766941,4515572.0831396505,4541710.789504648,383778471.3460389,386000000.0,True,True,4.989871345940444,4.385627803011194,4.385627803011194,-34.91637750542439,67.42090981086587,STABLE_POSITIVE,0.6042435429292503,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,MEDIUM,POSITIVE,NEGATIVE,LOCAL_ONLY_POSITIVE,False,False,False,False,LOCAL_VALUE_CANDIDATE,LOW
A60270501,부민e편한세상,서구,부민동3가,613.0,부민초등학교,서구|부민동3가,1,서구|남부민동;서구|동대신동3가;서구|부민동3가;서구|서대신동2가;서구|서대신동3가,62.26407284768212,5.340591167984687,B,85.0,2823529.411764706,3000000.0,9,24,5,737,3326911.113046385,282787444.6089427,176315759.923065,453554117.13252425,98.03771790251965,F_S,0.2410301317701672,0.1824645800248972,-0.1027194068580144,0.1012897701344483,MEDIUM,True,True,OK,14.81444702367074,LOW,0.926,NOT_CANDIDATE,-0.1359975141826144,-0.1027194068580144,STABLE_NEGATIVE,2074303.0579184117,5335930.789794403,2823529.411764706,3000000.0,240000000.0,255000000.0,True,True,17.82810192039279,10.897037101546147,10.897037101546147,-30.85656473605294,77.86435965981345,STABLE_POSITIVE,6.931064818846643,POTENTIAL_UNDERVALUED_SIGNAL,POSITIVE,MEDIUM,POSITIVE,POSITIVE,DOUBLE_POSITIVE,False,False,False,True,UNCERTAIN,LOW
