apartment_id,apartment_name,household_count,gu,legal_dong,elementary_school_name,elementary_demand_score,elementary_percentile,phase7_score,eligible_middle_count,eligible_middle_schools,eligible_middle_score_mean,eligible_middle_score_max,eligible_middle_score_min,eligible_middle_score_range,has_guaranteed_assignment,guaranteed_middle_name,guaranteed_middle_score,guaranteed_middle_is_top_tier,school_premium_core_score,school_premium_addon_score,final_school_premium_score,school_premium_confidence,data_quality_flag,recent_price_per_m2,unusual_flag,unusual_reason,price_window_used,transaction_count,representative_area_m2,recent_market_price,recent_market_price_per_m2,recent_transaction_date,baseline_expected_price,school_adjusted_expected_price,estimated_school_premium_pct,estimated_school_premium_amount,model_uncertainty_pct,as_of_date,linear_school_premium_pct,internal_complex_id,apartment_age,comparable_count,comparable_rule,comparable_median_price_per_m2,observed_comparable_premium_pct,baseline_non_school_price,expected_school_premium_pct,expected_school_premium_amount,expected_fair_price,observed_residual_premium_pct,residual_method_gap_pct,comparable_method_gap_pct,observed_market_premium_pct,school_value_gap_pct,total_value_gap_pct,linear_gap_pct,gap_confidence,school_data_quality_flag,score_percentile,ranking_type,rank
A61478807,화인,654.0,부산진구,연지동,연지초등학교,67.58669977924946,77.28904847396768,50.13725490196079,3.0,부산진중;초연중;초읍중,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,0.0,,,0.0,67.58669977924946,0.0,67.58669977924946,B,OK,3348985.494986658,False,,6M,8.0,59.72,213000000.0,3415941.0582719357,2026-08-06,216410671.9745561,233174479.760028,7.74629440984449,16763807.785471916,3.8037836921826558,2026-08-28,7.746294409844517,A61478807,30,5.0,ALL_SAME_DONG,5180078.9193160925,-34.056196604762725,216410671.9745561,7.74629440984449,16763807.785471916,233174479.760028,-1.5760183836761477,9.322312793520638,41.80249101460721,-17.816107494219438,25.562401904063925,9.471586741797179,25.562401904063954,MEDIUM,OK,76.5,SCHOOL_VALUE_GAP_TOP_30,21
A61484005,화승,1811.0,부산진구,부암동,동평초등학교,70.84387417218544,79.89228007181327,60.57735294117648,4.0,동평여중;동평중;부산진중;초연중,51.639705882352935,58.67647058823528,45.20588235294118,13.470588235294102,0.0,,,0.0,70.84387417218544,0.0,70.84387417218544,B,OK,3595317.7257525087,False,,6M,41.0,84.76,260000000.0,3678929.7658862877,2026-08-06,284584753.0693637,310895976.8321554,9.245479063447458,26311223.762791693,4.494923978067426,2026-08-28,9.245479063447371,A61484005,29,11.0,ALL_SAME_DONG,4724940.513496321,-22.13807231270336,284584753.0693637,9.245479063447458,26311223.762791693,310895976.8321554,-8.638815960520386,17.884295023967844,31.38355137615082,-15.388444136611874,24.633923200059332,19.575375704675157,24.633923200059243,HIGH,OK,79.4,SCHOOL_VALUE_GAP_TOP_30,22
A10024606,일광대성베르힐,518.0,기장군,일광읍삼성리,해빛초등학교,75.63647902869756,86.983842010772,49.39176470588235,1.0,일광중,31.70588235294117,31.70588235294117,31.70588235294117,0.0,0.0,,,0.0,75.63647902869756,0.0,75.63647902869756,B,OK,5025436.728894038,False,,6M,14.0,84.52924999999999,422500000.0,5006671.612112708,2026-08-27,455006242.0828105,507283677.77131695,11.489388683813262,52277435.688506424,5.68530466166037,2026-08-28,11.489388683813255,A10024606,5,5.0,ALL_SAME_DONG,5953865.776802986,-15.908893485316145,455006242.0828105,11.489388683813262,52277435.688506424,507283677.77131695,-7.144131019832123,18.633519703645383,27.39828216912941,-11.526512252574134,23.015900936387396,20.067142667767325,23.01590093638739,MEDIUM,OK,86.7,SCHOOL_VALUE_GAP_TOP_30,23
A10022568,해운대경동리인뷰2차,632.0,해운대구,우동,해운대초등학교,81.58217439293598,93.53680430879712,80.95333333333333,3.0,신도중;해운대여중;해운대중,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,0.0,,,0.0,81.58217439293598,0.0,81.58217439293598,B,OK,11179456.160645254,False,,12M,5.0,84.9773,950000000.0,11179456.160645254,2026-07-31,1098530933.2594512,1256031060.4041102,14.337341114040413,157500127.14465904,7.179289615135408,2026-08-28,14.337341114040406,A10022568,2,5.0,RELAXED_SAME_DONG_2,11412248.04815263,-2.03984251415793,1098530933.2594512,14.337341114040413,157500127.14465904,1256031060.4041102,-13.520869441404349,27.858210555444764,16.377183628198342,-7.78035597778114,22.117697091821555,32.213795832011606,22.117697091821547,MEDIUM,OK,93.8,SCHOOL_VALUE_GAP_TOP_30,24
A10028182,대신롯데캐슬,753.0,서구,서대신동3가,대신초등학교,66.23658940397351,73.07001795332137,59.68023529411766,5.0,경남중;부산대신중학교;부산여중;부산중앙여자중학교;초장중,52.54117647058823,77.23529411764707,34.82352941176471,42.41176470588236,0.0,,,0.0,66.23658940397351,0.0,66.23658940397351,B,OK,5426312.120442767,False,,6M,7.0,84.7855,430000000.0,5107823.726570899,2026-08-21,420795485.22639817,450802093.8004341,7.130924553026441,30006608.574035943,3.352428800122405,2026-08-28,7.130924553026372,A10028182,11,5.0,DISTRICT_RELAXED,7100073.355650092,-28.05956402540266,420795485.22639817,7.130924553026441,30006608.574035943,450802093.8004341,2.1874081583003635,4.943516394726077,35.190488578429104,-12.936077933551148,20.06700248657759,4.8376962326591055,20.067002486577522,MEDIUM,OK,72.0,SCHOOL_VALUE_GAP_TOP_30,25
A61281117,센텀대림,1500.0,해운대구,반여동,장산초등학교,72.56655629139073,83.48294434470377,68.9835294117647,2.0,인지중;장산중,63.97058823529412,71.11764705882354,56.823529411764696,14.29411764705884,0.0,,,0.0,72.56655629139073,0.0,72.56655629139073,B,OK,4000666.777796299,False,,6M,28.0,59.99,242500000.0,3950658.4430738455,2026-07-16,245325610.63623846,269972974.187002,10.046795965102051,24647363.550763547,4.96523907158497,2026-08-28,10.046795965102003,A61281117,30,12.0,ALL_SAME_DONG,4848701.098494571,-18.521303688931255,245325610.63623846,10.046795965102051,24647363.550763547,269972974.187002,-1.1517797220234716,11.198575687125523,28.568099654033304,-9.836541705477362,19.883337670579415,11.329061520413198,19.883337670579365,HIGH,OK,83.0,SCHOOL_VALUE_GAP_TOP_30,26
A10023542,해운대센트럴푸르지오,548.0,해운대구,우동,해운대초등학교,81.58217439293598,93.53680430879712,81.95333333333333,3.0,신도중;해운대여중;해운대중,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,0.0,,,0.0,81.58217439293598,0.0,81.58217439293598,B,OK,11501895.240147397,False,,6M,11.0,84.5444,970000000.0,11412248.04815263,2026-07-27,1098688560.1835098,1256211286.8379588,14.337341114040413,157522726.654449,7.179289615135408,2026-08-28,14.337341114040406,A10023542,3,5.0,RELAXED_SAME_DONG_1,11179456.160645254,2.082318532871641,1098688560.1835098,14.337341114040413,157522726.654449,1256211286.8379588,-11.712924376132161,26.050265490172574,12.255022581168772,-4.81530292163026,19.152644035670672,29.50631823071741,19.152644035670665,MEDIUM,OK,93.8,SCHOOL_VALUE_GAP_TOP_30,27
A60784207,반도보라스카이뷰,1149.0,동래구,온천동,금강초등학교,77.53211920529802,89.76660682226212,69.52911764705883,4.0,사직여중;사직중;여명중;온천중,72.78676470588235,94.26470588235294,36.50000000000001,57.764705882352935,0.0,,,0.0,77.53211920529802,0.0,77.53211920529802,B,OK,6114078.849922046,False,,6M,16.0,84.9501,570000000.0,6300343.308262734,2026-08-18,514479206.5273098,578221124.328763,12.389600394485466,63741917.80145323,6.175231481671329,2026-08-28,12.389600394485507,A60784207,20,8.0,ALL_SAME_DONG,8260870.892580979,-23.73269852309372,514479206.5273098,12.389600394485466,63741917.80145323,578221124.328763,10.791649646533008,1.5979507479524582,36.12229891757919,-6.470524438280356,18.860124832765823,1.4423025138180723,18.860124832765862,MEDIUM,OK,89.60000000000001,SCHOOL_VALUE_GAP_TOP_30,28
A10023912,일광한신더휴센트럴포레2단지,1298.0,기장군,일광읍삼성리,해빛초등학교,75.63647902869756,86.983842010772,50.39176470588235,1.0,일광중,31.70588235294117,31.70588235294117,31.70588235294117,0.0,0.0,,,0.0,75.63647902869756,0.0,75.63647902869756,B,OK,5617160.425098677,False,,6M,15.0,75.9504,428000000.0,5592373.650619105,2026-08-15,456696431.1698333,509168059.25203925,11.489388683813285,52471628.08220595,5.68530466166037,2026-08-28,11.489388683813255,A10023912,6,5.0,ALL_SAME_DONG,5953865.776802986,-6.071553167898069,456696431.1698333,11.489388683813285,52471628.08220595,509168059.25203925,-6.283480494105687,17.77286917791897,17.560941851711355,-6.177516831001878,17.666905514815163,18.964499825242818,17.666905514815134,MEDIUM,OK,86.7,SCHOOL_VALUE_GAP_TOP_30,29
A10025214,해운대비스타동원,504.0,해운대구,우동,해동초등학교,69.79343267108167,79.17414721723519,72.51686274509802,3.0,동백중;해운대여중;해운대중,78.86274509803923,92.52941176470588,54.23529411764706,38.294117647058826,0.0,,,0.0,69.79343267108167,0.0,69.79343267108167,B,OK,11095075.324846543,False,,12M,26.0,84.9483,945000000.0,11095075.324846545,2026-05-05,1038196496.86274,1129139662.7266521,8.75972574928998,90943165.8639121,4.2626458074147635,2026-08-28,8.759725749290098,A10025214,6,7.0,RELAXED_SAME_DONG_2,11412248.04815263,-2.7792308927024,1038196496.86274,8.75972574928998,90943165.8639121,1129139662.7266521,-8.976768573614402,17.736494322904385,11.538956641992382,-5.877999733158401,14.637725482448381,19.485678595412924,14.637725482448499,MEDIUM,OK,78.60000000000001,SCHOOL_VALUE_GAP_TOP_30,30
A10026391,더블유,1488.0,남구,용호동,분포초등학교,82.85033112582782,94.97307001795332,84.5229411764706,2.0,분포중;용호중,90.57352941176472,93.44117647058825,87.70588235294119,5.735294117647044,0.0,,,0.0,82.85033112582782,0.0,82.85033112582782,B,OK,16869126.415056694,False,,6M,33.0,123.4663,1935000000.0,16869126.415056694,2026-08-16,900091389.6306908,1034692239.0053595,14.954131427687113,134600849.37466872,7.435426614099689,2026-08-28,14.954131427687042,A10026391,8,8.0,ALL_SAME_DONG,4609903.598333009,265.9323032515637,900091389.6306908,14.954131427687113,134600849.37466872,1034692239.0053595,114.97817024934926,-100.02403882166215,-250.9781718238766,190.4552367504565,-175.50110532276938,-46.52753286794008,-175.50110532276946,MEDIUM,OK,95.39999999999999,HIGH_SCORE_FULLY_PRICED,1
A10023684,포레나부산덕천1차,636.0,북구,덕천동,덕성초등학교,67.33973509933774,76.48114901256733,45.05176470588235,1.0,덕천중,15.705882352941176,15.705882352941176,15.705882352941176,0.0,1.0,덕천중,15.705882352941176,0.0,67.33973509933774,-22.04532939033029,67.33973509933774,A,OK,7965587.083893242,False,,6M,36.0,74.5539,551500000.0,8018998.416445564,2026-08-15,399311225.4867687,429792513.17013997,7.633466263367361,30481287.683371246,3.5771741834361666,2026-08-28,7.633466263367267,A10023684,4,5.0,ALL_SAME_DONG,2459788.708319089,226.00354613081356,399311225.4867687,7.633466263367361,30481287.683371246,429792513.17013997,38.11282147846207,-30.479355215094706,-218.3700798674462,132.05818380463782,-124.42471754127045,-22.06844729462557,-124.42471754127055,MEDIUM,OK,75.6,HIGH_SCORE_FULLY_PRICED,2
A10022905,포레나부산덕천2차,795.0,북구,덕천동,덕성초등학교,67.33973509933774,76.48114901256733,44.05176470588235,1.0,덕천중,15.705882352941176,15.705882352941176,15.705882352941176,0.0,1.0,덕천중,15.705882352941176,0.0,67.33973509933774,-22.04532939033029,67.33973509933774,A,OK,8016895.7080832785,False,,6M,30.0,74.7172,582500000.0,8010694.448463308,2026-08-26,437099354.7531675,470465186.535647,7.633466263367361,33365831.782479465,3.5771741834361666,2026-08-28,7.633466263367267,A10022905,2,5.0,ALL_SAME_DONG,2459788.708319089,225.66595746093424,437099354.7531675,7.633466263367361,33365831.782479465,470465186.535647,33.26489587909391,-25.631429615726553,-218.03249119756688,129.46542667001407,-121.8319604066467,-19.233444371562747,-121.8319604066468,MEDIUM,OK,75.6,HIGH_SCORE_FULLY_PRICED,3
A10023616,래미안어반파크2단지,2616.0,부산진구,연지동,연지초등학교,67.58669977924946,77.28904847396768,52.63725490196079,3.0,부산진중;초연중;초읍중,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,0.0,,,0.0,67.58669977924946,0.0,67.58669977924946,B,OK,9041676.47751354,False,,6M,62.0,84.89,757000000.0,9072699.926481169,2026-08-25,585567562.7371762,630927350.1153487,7.74629440984449,45359787.37817252,3.8037836921826558,2026-08-28,7.746294409844517,A10023616,3,5.0,ALL_SAME_DONG,3430145.2178267404,164.49900369610063,585567562.7371762,7.74629440984449,45359787.37817252,630927350.1153487,29.27628649057681,-21.52999208073232,-156.75270928625613,96.88764509333872,-89.14135068349422,-16.654247012503475,-89.1413506834942,MEDIUM,OK,76.5,HIGH_SCORE_FULLY_PRICED,4
A10025181,엘시티,882.0,해운대구,중동,해운대초등학교,81.58217439293598,93.53680430879712,81.95333333333333,3.0,신도중;해운대여중;해운대중,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,0.0,,,0.0,81.58217439293598,0.0,81.58217439293598,B,INSUFFICIENT_COMPARABLES,18541200.526176903,False,,6M,11.0,161.9826,3080000000.0,20102815.503291316,2026-08-24,1514475517.6797569,1731611038.738133,14.337341114040413,217135521.05837607,7.179289615135408,2026-08-28,14.337341114040406,A10025181,6,0.0,INSUFFICIENT_COMPARABLES,,,1514475517.6797569,14.337341114040413,217135521.05837607,1731611038.738133,103.37073554801965,-89.03339443397924,,103.37073554801965,-89.03339443397924,-43.77886237863204,-89.03339443397925,LOW,OK,93.8,HIGH_SCORE_FULLY_PRICED,5
A10024982,쌍용더플래티넘사직아시아드아파트,914.0,동래구,사직동,여고초등학교,89.16280353200884,98.8330341113106,90.42941176470588,1.0,여명중,94.26470588235294,94.26470588235294,94.26470588235294,0.0,0.0,,,0.0,89.16280353200884,0.0,89.16280353200884,B,OK,12594227.339982418,False,,6M,20.0,76.82715,965000000.0,13218640.739546992,2026-08-17,492447087.0409175,581452810.8009608,18.074170017914582,89005723.76004326,9.016353630210448,2026-08-28,18.074170017914533,A10024982,6,8.0,ALL_SAME_DONG,6195609.894728075,113.35495559194109,492447087.0409175,18.074170017914582,89005723.76004326,581452810.8009608,95.9601397580849,-77.88596974017032,-95.28078557402651,104.657547675013,-86.58337765709842,-39.74582271492635,-86.58337765709848,MEDIUM,OK,98.7,HIGH_SCORE_FULLY_PRICED,6
A10027054,사직롯데캐슬더클래식,1064.0,동래구,사직동,여고초등학교,89.16280353200884,98.8330341113106,90.42941176470588,1.0,여명중,94.26470588235294,94.26470588235294,94.26470588235294,0.0,0.0,,,0.0,89.16280353200884,0.0,89.16280353200884,B,OK,13958797.39954083,False,,6M,16.0,84.8577,1138500000.0,14632033.360129973,2026-07-23,500908604.32159185,591443677.1010395,18.074170017914604,90535072.77944767,9.016353630210448,2026-08-28,18.074170017914533,A10027054,9,5.0,RELAXED_SAME_DONG_2,8680497.592831245,68.56214984972499,500908604.32159185,18.074170017914604,90535072.77944767,591443677.1010395,127.28697214972647,-109.21280213181186,-50.487979831810385,97.92456099972573,-79.85039098181113,-48.050621247163846,-79.85039098181119,MEDIUM,OK,98.7,HIGH_SCORE_FULLY_PRICED,7
A10022847,대연비치,1384.0,남구,대연동,남천초등학교,77.64387417218543,90.30520646319567,64.58847058823531,5.0,남천중;대천중;동아중;부산수영중;한바다중,66.6,87.20588235294116,43.97058823529412,43.23529411764704,0.0,,,0.0,77.64387417218543,0.0,77.64387417218543,B,OK,16334854.506834053,False,,6M,24.0,59.9372,1042500000.0,17274633.234962106,2026-08-20,579747901.6882911,651885338.8856962,12.442897505507622,72137437.1974051,6.175231481671329,2026-08-28,12.442897505507453,A10022847,1,11.0,ALL_SAME_DONG,8662178.45242301,99.42596807307744,579747901.6882911,12.442897505507622,72137437.1974051,651885338.8856962,79.81953827933191,-67.37664077382429,-86.98307056756983,89.62275317620467,-77.17985567069705,-37.46903224118022,-77.17985567069721,HIGH,OK,90.2,HIGH_SCORE_FULLY_PRICED,8
A60775306,동래럭키,1536.0,동래구,온천동,내산초등학교,68.33162251655628,77.91741472172352,62.83529411764707,3.0,동래중;온천중;유락여중,59.52941176470589,78.3529411764706,36.50000000000001,41.85294117647059,0.0,,,0.0,68.33162251655628,0.0,68.33162251655628,B,OK,9240630.985467974,False,,6M,14.0,108.606,870000000.0,9216735.103227261,2026-07-15,359693763.4510089,388783407.7962456,8.087336312462568,29089644.34523666,3.8037836921826558,2026-08-28,8.087336312462593,A60775306,43,8.0,ALL_SAME_DONG,7510425.742631881,22.719209523765805,359693763.4510089,8.087336312462568,29089644.34523666,388783407.7962456,141.87241715090119,-133.7850808384386,-14.631873211303237,82.2958133373335,-74.20847702487093,-55.31225197744304,-74.2084770248709,MEDIUM,OK,77.2,HIGH_SCORE_FULLY_PRICED,9
A10023409,이진젠시티개금,736.0,부산진구,개금동,가평초등학교,71.48399558498896,81.86714542190305,48.14470588235294,3.0,가야여중;부산개성중;서면중,38.0,54.82352941176472,15.705882352941178,39.117647058823536,0.0,,,0.0,71.48399558498896,0.0,71.48399558498896,B,OK,7865865.792786247,False,,6M,16.0,74.1253,612500000.0,8047184.969234526,2026-08-25,550185130.811662,602686834.2064269,9.542552216435162,52501703.3947649,4.494923978067426,2026-08-28,9.542552216435235,A10023409,3,7.0,ALL_SAME_DONG,3147699.7578692497,155.65287633029686,550185130.811662,9.542552216435162,52501703.3947649,602686834.2064269,11.32616381260756,-1.7836115961723973,-146.1103241138617,83.4895200714522,-73.94696785501705,-1.6021495173180633,-73.94696785501696,MEDIUM,OK,81.39999999999999,HIGH_SCORE_FULLY_PRICED,10
A61271204,더샵센텀파크1차,2752.0,해운대구,재송동,센텀초등학교,89.52671081677705,99.82046678635548,97.30352941176471,1.0,센텀중,98.91176470588236,98.91176470588236,98.91176470588236,0.0,1.0,센텀중,98.91176470588236,1.0,89.52671081677705,19.570514241720403,89.52671081677705,A,OK,13563345.179589808,False,,6M,45.0,100.945,1297000000.0,13587133.103100346,2026-08-15,840517362.0978272,993967228.2371092,18.25659683653531,153449866.139282,9.287325284287434,2026-08-28,18.25659683653512,A61271204,20,10.0,ALL_SAME_DONG,6134918.065546278,121.47212005007427,840517362.0978272,18.25659683653531,153449866.139282,993967228.2371092,54.30972142715158,-36.05312459061627,-103.21552321353896,87.89092073861292,-69.63432390207761,-23.36413043661456,-69.6343239020778,HIGH,OK,99.8,HIGH_SCORE_FULLY_PRICED,11
A60809002,GS하이츠자이,1149.0,남구,용호동,용문초등학교,76.70408388520971,88.59964093357272,86.5229411764706,2.0,분포중;용호중,90.57352941176472,93.44117647058825,87.70588235294119,5.735294117647044,0.0,,,0.0,76.70408388520971,0.0,76.70408388520971,B,OK,8598188.96228104,False,,6M,21.0,130.1762,1055000000.0,9037468.76242652,2026-06-30,682135002.615271,763960424.5549933,11.995487935087311,81825421.9397223,5.929270851229026,2026-08-28,11.99548793508725,A60809002,18,8.0,ALL_SAME_DONG,4609903.598333009,96.04463671853283,682135002.615271,11.995487935087311,81825421.9397223,763960424.5549933,54.6614667118948,-42.66597877680749,-84.04914878344552,75.35305171521381,-63.3575637801265,-27.58668961564045,-63.35756378012656,MEDIUM,OK,88.3,HIGH_SCORE_FULLY_PRICED,12
A10026363,개금역금강펜테리움더스퀘어아파트,620.0,부산진구,개금동,개금초등학교,73.65309050772626,85.45780969479354,47.94274509803922,3.0,개금여중;개림중;부산개성중,32.509803921568626,43.47058823529412,21.14705882352941,22.323529411764707,0.0,,,0.0,73.65309050772626,0.0,73.65309050772626,B,OK,7106509.397888049,False,,6M,16.0,84.4932,581500000.0,6950707.791949989,2026-08-21,509707958.726519,563508777.8517148,10.555224458259316,53800819.12519586,5.203302053364615,2026-08-28,10.555224458259307,A10026363,8,7.0,ALL_SAME_DONG,3147699.7578692497,120.81863985194965,509707958.726519,10.555224458259316,53800819.12519586,563508777.8517148,14.084936294275252,-3.5297118360159363,-110.26341539369034,67.45178807311245,-56.896563614853136,-3.093933301510776,-56.89656361485315,MEDIUM,OK,85.2,HIGH_SCORE_FULLY_PRICED,13
A10022405,드파인센텀,750.0,해운대구,반여동,무정초등학교,75.30364238410596,86.26570915619389,59.278823529411774,3.0,반여중;인지중;장산중,53.55882352941177,71.11764705882354,32.73529411764706,38.38235294117648,0.0,,,0.0,75.30364238410596,0.0,75.30364238410596,B,OK,9313879.50440512,False,,6M,11.0,74.7417,625000000.0,9413902.215444213,2026-08-17,508213654.8547885,565804808.5941743,11.332075238285611,57591153.73938578,5.443319503683487,2026-08-28,11.332075238285519,A10022405,2,12.0,ALL_SAME_DONG,4460118.542974537,111.06843068717862,508213654.8547885,11.332075238285611,57591153.73938578,565804808.5941743,22.979773177991603,-11.647697939705992,-99.73635544889301,67.02410193258511,-55.6920266942995,-9.471230624932115,-55.69202669429959,HIGH,OK,86.1,HIGH_SCORE_FULLY_PRICED,14
A61271302,더샵센텀파크2차,998.0,해운대구,재송동,센텀초등학교,89.52671081677705,99.82046678635548,99.30352941176471,1.0,센텀중,98.91176470588236,98.91176470588236,98.91176470588236,0.0,1.0,센텀중,98.91176470588236,1.0,89.52671081677705,19.570514241720403,89.52671081677705,A,OK,11931087.926211538,False,,6M,10.0,84.64585,1112500000.0,12110270.809285091,2026-07-28,648358538.1090267,766726742.4668443,18.25659683653509,118368204.35781765,9.287325284287434,2026-08-28,18.25659683653512,A61271302,20,6.0,RELAXED_SAME_DONG_2,7375446.415161651,64.19712282622103,648358538.1090267,18.25659683653509,118368204.35781765,766726742.4668443,71.58715966703662,-53.33056283050153,-45.940525989685945,67.89214124662882,-49.635544410093736,-31.0807422501713,-49.6355444100937,MEDIUM,OK,99.8,HIGH_SCORE_FULLY_PRICED,15
A61282215,대우마리나1,1164.0,해운대구,우동,해강초등학교,82.99199779249447,95.42190305206462,88.46470588235294,2.0,해강중;해운대중,95.11764705882354,97.70588235294116,92.52941176470588,5.17647058823529,0.0,,,0.0,82.99199779249447,0.0,82.99199779249447,B,OK,11665196.396790024,False,,6M,9.0,84.2249,1130000000.0,11288115.025892114,2026-08-15,576922042.1448498,663594423.8671775,15.023239777787278,86672381.72232771,7.435426614099689,2026-08-28,15.02323977778722,A61282215,35,7.0,RELAXED_SAME_DONG_2,8534432.018834608,32.265568475797956,576922042.1448498,15.023239777787278,86672381.72232771,663594423.8671775,95.86701797680442,-80.84377819901714,-17.242328698010677,64.06629322630118,-49.0430534485139,-41.274829746267486,-49.043053448513966,MEDIUM,OK,95.89999999999999,HIGH_SCORE_FULLY_PRICED,16
A10025687,명륜자이,671.0,동래구,명륜동,명륜초등학교,78.46087196467991,91.38240574506284,70.88705882352942,4.0,동래중;동해중;부산내성중학교;유락여중,68.85294117647058,78.3529411764706,56.52941176470589,21.82352941176471,0.0,,,0.0,78.46087196467991,0.0,78.46087196467991,B,INSUFFICIENT_COMPARABLES,10888288.555939622,False,,6M,13.0,59.9933,755000000.0,11534744.887930537,2026-08-05,468323976.33097446,528425401.1006381,12.83330083599834,60101424.76966363,6.175231481671329,2026-08-28,12.833300835998315,A10025687,7,0.0,INSUFFICIENT_COMPARABLES,,,468323976.33097446,12.83330083599834,60101424.76966363,528425401.1006381,61.21318534979843,-48.37988451380009,,61.21318534979843,-48.37988451380009,-30.009880648922106,-48.379884513800114,LOW,OK,91.4,HIGH_SCORE_FULLY_PRICED,17
A61203025,벽산1,880.0,해운대구,좌동,신곡초등학교,75.86605960264902,87.61220825852783,74.34980392156862,3.0,동백중;부흥중;신곡중,75.65686274509805,89.32352941176471,54.23529411764706,35.08823529411765,0.0,,,0.0,75.86605960264902,0.0,75.86605960264902,B,OK,8434640.787650794,False,,6M,17.0,84.99,730000000.0,8454712.874602377,2026-07-22,415895521.58803856,464131201.5809266,11.598028228028735,48235679.99288803,5.68530466166037,2026-08-28,11.598028228028717,A61203025,30,27.0,ALL_SAME_DONG,6003077.583738906,40.83964027892033,415895521.58803856,11.598028228028735,48235679.99288803,464131201.5809266,75.52485230247194,-63.9268240744432,-29.241612050891593,58.182246290696135,-46.584218062667404,-36.42038334507854,-46.58421806266742,HIGH,OK,87.2,HIGH_SCORE_FULLY_PRICED,18
A61205003,더샵센텀스타,629.0,해운대구,재송동,센텀초등학교,89.52671081677705,99.82046678635548,97.30352941176471,1.0,센텀중,98.91176470588236,98.91176470588236,98.91176470588236,0.0,1.0,센텀중,98.91176470588236,1.0,89.52671081677705,19.570514241720403,89.52671081677705,A,OK,10689273.866568374,False,,6M,6.0,135.65,1500000000.0,11057869.517139697,2026-06-13,1018670854.1384815,1204645485.0698323,18.256596836535067,185974630.93135083,9.287325284287434,2026-08-28,18.25659683653512,A61205003,17,10.0,ALL_SAME_DONG,6134918.065546278,80.24477913145627,1018670854.1384815,18.256596836535067,185974630.93135083,1204645485.0698323,47.25070359145516,-28.99410675492009,-61.9881822949212,63.74774136145571,-45.49114452492064,-19.69030099534451,-45.491144524920585,HIGH,OK,99.8,HIGH_SCORE_FULLY_PRICED,19
A10022280,두산위브더제니스센트럴사하,1643.0,사하구,장림동,보림초등학교,77.03780353200882,89.31777378815082,50.26964705882353,5.0,대동중;두송중;영남중;장림여중;장평중,38.95294117647059,53.91176470588235,23.61764705882353,30.29411764705882,0.0,,,0.0,77.03780353200882,0.0,77.03780353200882,B,INSUFFICIENT_COMPARABLES,5873430.901254611,False,,6M,15.0,59.9309,375000000.0,6120548.91907575,2026-08-27,241800132.04188183,271188904.36010575,12.1541589204482,29388772.318223923,5.929270851229026,2026-08-28,12.154158920448248,A10022280,1,0.0,INSUFFICIENT_COMPARABLES,,,241800132.04188183,12.1541589204482,29388772.318223923,271188904.36010575,55.086763945623815,-42.93260502517562,,55.086763945623815,-42.93260502517562,-27.682958837305126,-42.93260502517557,LOW,OK,89.1,HIGH_SCORE_FULLY_PRICED,20
A10022844,롯데캐슬라센트,2195.0,부산진구,부암동,동평초등학교,70.84387417218544,79.89228007181327,59.57735294117648,4.0,동평여중;동평중;부산진중;초연중,51.639705882352935,58.67647058823528,45.20588235294118,13.470588235294102,0.0,,,0.0,70.84387417218544,0.0,70.84387417218544,B,OK,7179054.0540540535,False,,6M,45.0,59.2,440000000.0,7031514.740765842,2026-08-26,394710800.485154,431203704.905174,9.24547906344728,36492904.420020044,4.494923978067426,2026-08-28,9.245479063447371,A10022844,1,11.0,ALL_SAME_DONG,3678929.7658862877,91.1293552262715,394710800.485154,9.24547906344728,36492904.420020044,431203704.905174,11.474020842393816,-2.2285417789465356,-81.88387616282422,51.301688034332656,-42.05620897088538,-1.9991579760968103,-42.05620897088529,HIGH,OK,79.4,HIGH_SCORE_FULLY_PRICED,21
A10023647,센텀KCC스위첸,638.0,해운대구,반여동,무정초등학교,75.30364238410596,86.26570915619389,59.278823529411774,3.0,반여중;인지중;장산중,53.55882352941177,71.11764705882354,32.73529411764706,38.38235294117648,0.0,,,0.0,75.30364238410596,0.0,75.30364238410596,B,OK,7771622.037550015,False,,6M,17.0,84.91,640000000.0,7761158.874101991,2026-08-22,497648793.4658646,554042729.163837,11.332075238285611,56393935.69797236,5.443319503683487,2026-08-28,11.332075238285519,A10023647,4,12.0,ALL_SAME_DONG,4460118.542974537,74.01239001432299,497648793.4658646,11.332075238285611,56393935.69797236,554042729.163837,28.604752669595236,-17.272677431309624,-62.68031477603738,51.30857134195911,-39.9764961036735,-13.430823568150474,-39.97649610367359,HIGH,OK,86.1,HIGH_SCORE_FULLY_PRICED,22
