target_apartment_id,target_apartment_name,comparable_rank,comparable_apartment_id,comparable_apartment_name,same_legal_dong,fallback_level,age_difference,household_difference,area_difference,school_score_difference,similarity_distance,comparable_transaction_count
A10025135,시청역비스타동원,3,A10025994,연제롯데캐슬데시앙,True,0,1,428.0,0.16900000000001114,0.0,0.7806180575997025,427.0
A10025135,시청역비스타동원,4,A61175901,연산자이,True,0,10,858.0,0.12199999999999989,40.70927152317881,0.7936644740127404,500.0
A10025135,시청역비스타동원,5,A10027159,브라운스톤연제2단지,True,0,3,219.0,0.03320000000000789,0.0,0.7937253033730309,199.0
A10025154,명지화전우방아이유쉘,1,A10027280,명지협성휴포레,False,1,3,149.0,0.08299999999999841,25.604194260485652,0.12427974197210113,807.0
A10025154,명지화전우방아이유쉘,2,A10028069,협성·DS엘리시안,False,1,5,238.0,0.08519999999999328,13.663134657836654,0.20334137882869632,637.0
A10025154,명지화전우방아이유쉘,3,A61823002,지사금강펜테리움,False,1,6,404.0,0.11069999999999425,13.663134657836654,0.319960451299852,450.0
A10025154,명지화전우방아이유쉘,4,A10027026,지사과학삼정그린코아,False,1,3,502.0,0.12349999999999994,13.663134657836654,0.3554766727575328,377.0
A10025154,명지화전우방아이유쉘,5,A10027282,부산명지중흥S-클래스프라디움,False,1,3,482.0,0.11749999999999972,33.064293598234,0.383982393650373,565.0
A10025181,엘시티,1,A10028037,해운대힐스테이트위브,True,0,5,1487.0,56.099699999999984,17.505905077262682,2.0296972829769877,669.0
A10025181,엘시티,2,A61288603,해운대래미안,True,0,6,135.0,76.99829999999999,20.04359823399558,2.480069784468255,222.0
A10025181,엘시티,3,A61201007,롯데캐슬마린,True,0,15,90.0,77.01239999999999,0.0,2.5851419312628465,200.0
A10025181,엘시티,4,A10024591,롯데캐슬스타,True,0,0,54.0,76.98729999999999,0.0,2.7642526209394394,132.0
A10025214,해운대비스타동원,1,A10023542,해운대센트럴푸르지오,True,0,3,44.0,0.40390000000000725,11.788741721854308,0.11374739277595836,48.0
A10025214,해운대비스타동원,2,A61286810,반도보라빌,True,0,14,44.0,0.04099999999999682,3.0570088300220846,0.36271052013704486,145.0
A10025214,해운대비스타동원,3,A61202011,센텀두산위브,True,0,5,77.0,0.050499999999999545,4.180353200883005,0.38758235402949853,152.0
A10025214,해운대비스타동원,4,A10026484,해운대자이2차1단지,True,0,2,309.0,0.02949999999999875,3.0570088300220846,0.4156525796630208,229.0
A10025214,해운대비스타동원,5,A10022568,해운대경동리인뷰2차,True,0,4,128.0,0.028999999999996362,11.788741721854308,0.44021312311834804,7.0
A10025235,더 래디언트 금정산,1,A10024318,이편한세상금정산,True,0,1,292.0,24.9578,5.26241721854305,0.5188176757743094,260.0
A10025235,더 래디언트 금정산,2,A61682908,벽산라인타운,True,0,21,511.0,0.12999999999999545,0.5592163355408388,0.6170397242417723,287.0
A10025235,더 래디언트 금정산,3,A61675601,상록한신휴플러스,True,0,14,795.0,0.03899999999999437,3.5022626931567338,0.6616452158580131,215.0
A10025235,더 래디언트 금정산,4,A10027832,백양디이스트(1단지),True,0,4,2113.0,25.0113,5.283995584988958,0.9019484128007517,986.0
A10025235,더 래디언트 금정산,5,A61678209,그린코아,True,0,29,209.0,24.71,3.5022626931567338,0.9205970723883907,247.0
A10025258,아시아드코오롱하늘채,1,A10025950,거제센트럴자이,True,0,1,218.0,9.572900000000004,27.67323399558498,0.3082379872725963,363.0
A10025258,아시아드코오롱하늘채,2,A61176911,거제동롯데캐슬,True,0,18,120.0,0.387999999999991,41.92190949227372,0.5170577931630101,168.0
A10025258,아시아드코오롱하늘채,3,A61176709,쌍용,True,0,18,158.0,24.558000000000007,8.608278145695394,0.7076770662305015,155.0
A10025258,아시아드코오롱하늘채,4,A61176612,거제2차현대홈타운,True,0,18,450.0,24.873000000000005,8.608278145695394,0.8084100414576076,390.0
A10025258,아시아드코오롱하늘채,5,A61176513,거제1차현대홈타운,True,0,19,467.0,24.619000000000007,8.608278145695394,0.8326456539525626,410.0
A10025342,e편한세상동래명장1단지,1,A10024005,동래3차SKVIEW,False,1,3,385.0,0.08400000000000318,46.1325055187638,0.29135170516161013,328.0
A10025342,e편한세상동래명장1단지,2,A60784207,반도보라스카이뷰,False,1,13,235.0,0.05010000000000048,39.767108167770424,0.37459933768360154,331.0
A10025342,e편한세상동래명장1단지,3,A10025463,동래효성해링턴플레이스,False,1,0,622.0,0.325800000000001,39.767108167770424,0.538475922617925,268.0
A10025342,e편한세상동래명장1단지,4,A10026360,동래동일스위트,True,1,1,682.0,17.0077,0.6949227373068396,0.6737714958506268,255.0
A10025342,e편한세상동래명장1단지,5,A10026316,동래삼정그린코아포레스트,False,1,1,802.0,0.10680000000000689,1.837913907284765,0.7473817792803479,270.0
A10025359,e편한세상부산항,1,A10024998,범양레우스센트럴베이,True,1,1,104.0,10.783599999999993,0.0,0.37064383083852576,176.0
A10025359,e편한세상부산항,2,A10026746,오션브릿지,False,1,2,100.0,24.733599999999996,3.234713024282577,0.5369835133632539,247.0
A10025359,e편한세상부산항,3,A60106002,두산위브포세이돈2,False,1,12,62.0,0.30639999999999645,3.234713024282577,0.9230350362063757,186.0
A10025359,e편한세상부산항,4,A10023208,두산위브더제니스하버시티,False,1,4,1288.0,9.0381,3.234713024282577,0.9695186871794853,165.0
A10025359,e편한세상부산항,5,A60106001,한성기린,False,1,21,205.0,24.6836,3.234713024282577,1.0679060455322087,138.0
A10025380,협성휴포레부산진역오션뷰,1,A10026746,오션브릿지,False,1,2,136.0,9.5608,27.64061810154525,0.4983398060079308,247.0
A10025380,협성휴포레부산진역오션뷰,2,A60106001,한성기린,False,1,21,241.0,9.510800000000003,27.64061810154525,0.6674903785951632,138.0
A10025380,협성휴포레부산진역오션뷰,3,A10023208,두산위브더제니스하버시티,False,1,4,1252.0,6.134699999999995,27.64061810154525,0.850908015373114,165.0
A10025380,협성휴포레부산진역오션뷰,4,A60106002,두산위브포세이돈2,False,1,12,98.0,15.479199999999992,27.64061810154525,1.5083028681931647,186.0
A10025433,수영SKVIEW1단지,1,A10023607,더샵남천프레스티지,False,1,4,172.0,24.159200000000006,27.816997792494483,0.5155485146722832,173.0
A10025433,수영SKVIEW1단지,2,A10023420,남천자이,False,1,4,234.0,25.014400000000002,3.8471854304635755,0.6992655804822102,112.0
A10025433,수영SKVIEW1단지,3,A61313203,이편한세상3차,True,1,14,617.0,25.007600000000004,11.367660044150107,0.9027403993988863,132.0
A10025433,수영SKVIEW1단지,4,A61381903,뉴비치,False,1,33,157.0,15.450600000000001,27.816997792494483,1.0444249650025057,208.0
A10025433,수영SKVIEW1단지,5,A61313001,삼성,True,1,27,475.0,24.980600000000003,1.1806843267108178,1.1418819354170031,131.0
A10025434,서면2차봄여름가을겨울,1,A10023021,서면비스타동원,True,0,5,271.0,3.313299999999998,18.556843267108157,0.3813578893074085,104.0
A10025434,서면2차봄여름가을겨울,2,A61479605,동일스위트,True,0,14,555.0,1.4483999999999924,6.580849889624737,0.7061590686230538,311.0
A10025434,서면2차봄여름가을겨울,3,A61475903,태화현대2,True,0,23,285.0,3.2543000000000006,18.556843267108157,0.9410888738118449,173.0
A10025434,서면2차봄여름가을겨울,4,A61475202,태화현대1,True,0,23,133.0,3.084299999999999,18.556843267108157,0.9433192629372821,147.0
A10025434,서면2차봄여름가을겨울,5,A61482302,"백양뜨란채,주공아파트(1단지)",True,0,20,316.0,21.7757,23.25115894039734,1.1462797146326722,278.0
A10025463,동래효성해링턴플레이스,1,A10023417,더샵동래,True,0,4,159.0,0.30859999999999843,6.365397350993376,0.2352078206703216,40.0
A10025463,동래효성해링턴플레이스,2,A10024005,동래3차SKVIEW,True,0,3,237.0,0.2417999999999978,6.365397350993376,0.30560283127774757,328.0
A10025463,동래효성해링턴플레이스,3,A10026316,동래삼정그린코아포레스트,True,0,1,180.0,0.2189999999999941,37.92919426048566,0.30794939641715036,270.0
A10025463,동래효성해링턴플레이스,4,A60784207,반도보라스카이뷰,True,0,13,387.0,0.37590000000000146,0.0,0.4848264624005633,331.0
A10025463,동래효성해링턴플레이스,5,A60783306,벽산아스타,True,0,11,114.0,33.3338,6.365397350993376,1.0632242807539416,162.0
A10025508,베스티움,1,A10023533,오션파라곤아파트,True,0,4,81.0,13.005699999999997,5.875772626931571,0.3587475862971561,106.0
A10025508,베스티움,2,A10024704,문현경동리인아파트,True,0,1,143.0,19.665200000000006,13.593929359823413,0.47666732816016244,113.0
A10025508,베스티움,3,A60872101,시티프라자,True,0,20,222.0,0.5574000000000012,0.0,0.5861669332962958,154.0
A10025508,베스티움,4,A10023872,대연양우내안애퍼스트,True,0,3,183.0,25.011000000000003,6.308885209713019,0.6900167124632272,223.0
A10025508,베스티움,5,A60879704,현대,True,0,21,50.0,24.888600000000004,13.593929359823413,0.7267439672147801,175.0
A10025540,삼한골든뷰센트럴파크,1,A61479502,반도보라빌,False,1,14,224.0,0.13309999999999889,29.634271523178803,0.4728275016537011,262.0
A10025540,삼한골든뷰센트럴파크,2,A10020213,가야역롯데캐슬스카이엘,False,1,7,547.0,25.124700000000004,4.237693156732881,0.7230709888218194,1.0
A10025540,삼한골든뷰센트럴파크,3,A10023627,가야롯데캐슬골드아너,False,1,4,337.0,24.99920000000001,20.346357615894043,0.8640771222724208,152.0
A10025540,삼한골든뷰센트럴파크,4,A61476403,벽산1,False,1,28,500.0,0.002900000000011005,29.634271523178803,0.9841264884229939,265.0
A10025559,연산더샵,1,A10025994,연제롯데캐슬데시앙,True,0,0,97.0,0.04589999999998895,32.51280353200883,0.14202273522582634,427.0
A10025559,연산더샵,2,A10024627,연산롯데캐슬골드포레,True,0,1,159.0,11.93950000000001,0.0,0.2852488988842951,389.0
A10025559,연산더샵,3,A10023526,힐스테이트연산,True,0,3,580.0,10.1023,20.92477924944813,0.4372900942072384,377.0
A10025559,연산더샵,4,A10026902,연산동일동미라주더스타,True,0,2,447.0,7.421500000000009,25.941059602649013,0.4865778415010671,309.0
A10025559,연산더샵,5,A10022365,연산포레서희스타힐스,True,0,6,459.0,0.07849999999999113,8.196467991169982,0.5366813080726803,22.0
A10025593,대연자이,1,A10022999,대연푸르지오클라센트1단지,True,0,5,92.0,15.0261,14.356843267108154,0.362134426122329,97.0
A10025593,대연자이,2,A10026094,대연SKVIEWHills(2단지),True,0,1,29.0,25.071699999999993,9.773233995585002,0.5239280457930665,364.0
A10025593,대연자이,3,A60877710,삼익그린,True,0,18,240.0,0.09779999999999944,21.545309050772616,0.5297738051675186,210.0
A10025593,대연자이,4,A60874408,부산대연동푸르지오,True,0,14,287.0,13.237799999999993,16.74718543046359,0.5701488070891303,147.0
A10025593,대연자이,5,A10022847,대연비치,True,0,6,419.0,16.704399999999993,17.885596026490077,0.6047155767597809,105.0
A10025662,포레나동래,1,A60780108,한일유앤아이,True,0,12,203.0,0.34149999999999636,4.440397350993379,0.6508133965201942,256.0
A10025662,포레나동래,2,A60775407,동원로얄듀크,True,0,20,100.0,24.688900000000004,4.440397350993379,0.7351511322229966,157.0
A10025662,포레나동래,3,A60775605,동래우성,True,0,22,201.0,25.0039,4.440397350993379,0.8768001368080633,165.0
A10025662,포레나동래,4,A60780104,중앙하이츠2,True,0,23,221.0,24.743900000000004,4.440397350993379,1.2108725464769037,190.0
A10025662,포레나동래,5,A60776006,한양,True,0,39,180.0,11.756100000000004,0.0,1.7615827096136227,99.0
A10025687,명륜자이,1,A10023781,힐스테이트명륜트라디움,True,0,3,203.0,0.003900000000001569,3.3437086092715163,0.3404479333870277,93.0
A10025687,명륜자이,2,A60701004,명륜아이파크1단지,True,0,5,738.0,0.06010000000000559,0.0,0.7927743974173145,368.0
A10025687,명륜자이,3,A10027690,명륜2차아이파크1단지,True,0,3,1387.0,0.021000000000000796,3.3437086092715163,0.9949561306853318,694.0
A10025687,명륜자이,4,A60701003,동래센트럴파크하이츠2차,True,0,8,9.0,0.03719999999999857,0.0,1.1439891391223775,185.0
A10025776,더힐시그니처,1,A61820001,롯데캐슬,True,0,10,88.0,6.6995000000000005,13.660651214128045,0.6163517389771406,273.0
A10025776,더힐시그니처,2,A61870404,퀸덤1차아인슈타인타운,True,0,10,98.0,9.760500000000008,14.374668874172194,0.7561448794032344,318.0
A10025776,더힐시그니처,3,A61870405,퀸덤1차링컨타운,True,0,10,108.0,9.760500000000008,14.374668874172194,0.7657941215547843,298.0
A10025776,더힐시그니처,4,A61881402,극동스타클래스,True,0,10,86.0,10.280500000000004,14.374668874172194,0.8258223414470532,321.0
A10025776,더힐시그니처,5,A61870406,퀸덤1차에디슨타운,True,0,10,558.0,9.760500000000008,14.374668874172194,0.8867459853250235,151.0
A10025923,스위트팰리스,1,A10027918,명지1차 금강펜테리움 센트럴파크,True,0,4,58.0,0.6208999999999918,17.1166114790287,0.11581354206970985,341.0
A10025923,스위트팰리스,2,A10027953,에일린의 뜰,True,0,4,72.0,0.109800000000007,17.1166114790287,0.11976807399432565,435.0
A10025923,스위트팰리스,3,A61870411,명지오션시티한신휴플러스,True,0,5,67.0,0.10999999999999943,6.4907284768211895,0.14175949319313838,270.0
A10025923,스위트팰리스,4,A10027656,명지대방노블랜드오션뷰1차,True,0,3,171.0,0.054100000000005366,7.460099337748353,0.2079342289632316,342.0
A10025923,스위트팰리스,5,A10027139,명지국제신도시호반베르디움2차,True,0,2,214.0,0.07849999999999113,17.1166114790287,0.23712006404160865,275.0
A10025950,거제센트럴자이,1,A10025258,아시아드코오롱하늘채,True,0,1,218.0,9.572900000000004,27.67323399558498,0.3082379872725963,82.0
A10025950,거제센트럴자이,2,A61176612,거제2차현대홈타운,True,0,17,232.0,15.3001,36.28151214128037,0.5803995046958218,390.0
A10025950,거제센트럴자이,3,A61176513,거제1차현대홈타운,True,0,18,249.0,15.046100000000003,36.28151214128037,0.6178389739379414,410.0
A10025950,거제센트럴자이,4,A61176911,거제동롯데캐슬,True,0,17,338.0,9.960899999999995,14.24867549668874,0.6345558433612012,168.0
A10025950,거제센트럴자이,5,A61176709,쌍용,True,0,17,376.0,14.985100000000003,36.28151214128037,0.722110914077019,155.0
A10025994,연제롯데캐슬데시앙,1,A10025559,연산더샵,True,0,0,97.0,0.04589999999998895,32.51280353200883,0.14202273522582634,389.0
A10025994,연제롯데캐슬데시앙,2,A10024627,연산롯데캐슬골드포레,True,0,1,62.0,11.985399999999998,32.51280353200883,0.2251842705376902,389.0
A10025994,연제롯데캐슬데시앙,3,A10023526,힐스테이트연산,True,0,3,483.0,10.148199999999989,11.588024282560703,0.35761880838197124,377.0
A10025994,연제롯데캐슬데시앙,4,A10027937,더샵파크시티,True,0,4,590.0,0.14000000000000057,1.3310706401765984,0.46832349760163744,663.0
A10025994,연제롯데캐슬데시앙,5,A10026902,연산동일동미라주더스타,True,0,2,544.0,7.467399999999998,6.571743929359819,0.576718231120342,309.0
A10026034,대신푸르지오1차,1,A10024535,대신푸르지오2차,False,1,3,144.0,0.2722000000000122,3.9725165562913887,0.17894707793906084,190.0
A10026034,대신푸르지오1차,2,A10022434,e편한세상송도더퍼스트비치,False,1,6,343.0,0.14750000000000796,10.8987306843267,0.32913588828712126,231.0
A10026034,대신푸르지오1차,3,A10023704,대신해모로센트럴아파트,False,1,4,226.0,8.132899999999992,3.9725165562913887,0.35526970505650063,100.0
A10026034,대신푸르지오1차,4,A10023790,힐스테이트이진베이시티아파트,False,1,4,409.0,8.24860000000001,10.8987306843267,0.8453347349689188,159.0
A10026094,대연SKVIEWHills(2단지),1,A10022999,대연푸르지오클라센트1단지,True,0,6,63.0,10.045599999999993,24.130077262693156,0.32922052159703025,97.0
A10026094,대연SKVIEWHills(2단지),2,A10026184,대연파크푸르지오,True,0,0,428.0,0.0014999999999929514,24.130077262693156,0.38989011288909825,610.0
A10026094,대연SKVIEWHills(2단지),3,A10022847,대연비치,True,0,7,390.0,8.3673,8.112362030905075,0.41869397991997775,105.0
A10026094,대연SKVIEWHills(2단지),4,A10025593,대연자이,True,0,1,29.0,25.071699999999993,9.773233995585002,0.5239280457930665,420.0
A10026094,대연SKVIEWHills(2단지),5,A10028145,대연롯데캐슬,True,0,3,430.0,0.39000000000000057,6.973951434878586,0.5642443518195978,189.0
A10026157,명지더웨스턴,1,A61870410,명지두산위브포세이돈,True,0,5,55.0,10.360699999999994,13.125551876379703,0.24351628887830973,420.0
A10026157,명지더웨스턴,2,A10027953,에일린의 뜰,True,0,3,221.0,10.369799999999998,2.499668874172194,0.2667705682511313,435.0
A10026157,명지더웨스턴,3,A10024697,더샵명지퍼스트월드2단지,True,0,2,205.0,10.376999999999995,0.0,0.29343375323454,293.0
A10026157,명지더웨스턴,4,A10025923,스위트팰리스,True,0,1,293.0,10.259999999999991,19.616280353200892,0.3047193151866764,1.0
A10026157,명지더웨스턴,5,A10024664,더샵명지퍼스트월드3단지,True,0,2,329.0,10.376999999999995,10.750551876379703,0.32789347089144966,345.0
A10026184,대연파크푸르지오,1,A10022999,대연푸르지오클라센트1단지,True,0,6,365.0,10.0441,0.0,0.3471762300767936,97.0
A10026184,대연파크푸르지오,2,A10026094,대연SKVIEWHills(2단지),True,0,0,428.0,0.0014999999999929514,24.130077262693156,0.38989011288909825,364.0
A10026184,대연파크푸르지오,3,A10022847,대연비치,True,0,7,38.0,8.365800000000007,32.24243929359823,0.4985788613360789,105.0
A10026184,대연파크푸르지오,4,A10025593,대연자이,True,0,1,457.0,25.0702,14.356843267108154,0.6102727800731362,420.0
A10026184,대연파크푸르지오,5,A10026452,대연롯데캐슬레전드1단지,True,0,0,1727.0,0.012399999999999523,18.3083885209713,0.7151956126027053,1373.0
A10026316,동래삼정그린코아포레스트,1,A10023417,더샵동래,True,0,5,21.0,0.08960000000000434,44.294591611479035,0.29852667464313115,40.0
A10026316,동래삼정그린코아포레스트,2,A10025463,동래효성해링턴플레이스,True,0,1,180.0,0.2189999999999941,37.92919426048566,0.30794939641715036,268.0
A10026316,동래삼정그린코아포레스트,3,A10024005,동래3차SKVIEW,True,0,4,417.0,0.022800000000003706,44.294591611479035,0.4761813098236481,328.0
A10026316,동래삼정그린코아포레스트,4,A60784207,반도보라스카이뷰,True,0,12,567.0,0.15690000000000737,37.92919426048566,0.6717435177929914,331.0
A10026316,동래삼정그린코아포레스트,5,A60783306,벽산아스타,True,0,10,66.0,33.1148,44.294591611479035,1.226529825763459,162.0
A10026360,동래동일스위트,1,A10026316,동래삼정그린코아포레스트,False,1,0,120.0,16.900899999999993,2.5328366445916046,0.361557306116836,270.0
A10026360,동래동일스위트,2,A10025463,동래효성해링턴플레이스,False,1,1,60.0,16.6819,40.46203090507726,0.41217348936805126,268.0
A10026360,동래동일스위트,3,A10024005,동래3차SKVIEW,False,1,4,297.0,16.923699999999997,46.82742825607064,0.4577041454865626,328.0
A10026360,동래동일스위트,4,A10023417,더샵동래,False,1,5,99.0,16.990499999999997,46.82742825607064,0.489820983005949,40.0
A10026360,동래동일스위트,5,A60784207,반도보라스카이뷰,False,1,12,447.0,17.0578,40.46203090507726,0.6396178543474405,331.0
A10026363,개금역금강펜테리움더스퀘어아파트,1,A10023409,이진젠시티개금,True,0,5,116.0,10.367900000000006,2.169094922737301,0.28343207274081617,91.0
A10026363,개금역금강펜테리움더스퀘어아파트,2,A61480908,동원화인패밀리,True,0,22,274.0,0.48680000000000234,36.594701986754956,0.7139957477350726,230.0
A10026363,개금역금강펜테리움더스퀘어아파트,3,A61477105,개금아이파크,True,0,16,804.0,0.49679999999999325,21.48222958057395,0.831051528538193,349.0
A10026363,개금역금강펜테리움더스퀘어아파트,4,A61481111,엘지신개금(2-1),True,0,19,1890.0,24.4932,33.551048565121405,1.422911709605892,435.0
A10026363,개금역금강펜테리움더스퀘어아파트,5,A61477009,개금우드빌,True,0,24,360.0,39.623200000000004,36.594701986754956,1.7266197754830725,297.0
A10026391,더블유,1,A60809002,GS하이츠자이,True,0,10,339.0,8.257599999999996,6.146247240618109,0.35666072768098533,300.0
A10026391,더블유,2,A60809003,오륙도에스케이뷰,True,0,9,1512.0,1.3884000000000043,22.602704194260497,0.7061842281513869,704.0
A10026391,더블유,3,A60809004,엘지메트로시티4-2(230~238),True,0,17,5886.0,36.9186,6.146247240618109,1.6861458430013463,1667.0
A10026391,더블유,4,A60883203,용호동일신님(林)Ⅱ,True,0,12,778.0,36.9436,32.359602649006625,1.9218382811328594,194.0
A10026391,더블유,5,A10023436,데시앙해링턴플레이스파크시티,True,0,5,237.0,61.9461,41.189569536423846,2.186016834869536,194.0
A10026445,부산명지중흥S-클래스에듀오션,1,A10027698,명지국제신도시호반베르디움1차,True,0,2,108.0,0.5174999999999983,0.0,0.1506771670674973,219.0
A10026445,부산명지중흥S-클래스에듀오션,2,A10027656,명지대방노블랜드오션뷰1차,True,0,2,13.0,9.482399999999998,9.656512141280345,0.17776429553976972,342.0
A10026445,부산명지중흥S-클래스에듀오션,3,A10027139,명지국제신도시호반베르디움2차,True,0,1,56.0,9.349800000000002,0.0,0.19275291095097163,275.0
A10026445,부산명지중흥S-클래스에듀오션,4,A10027918,명지1차 금강펜테리움 센트럴파크,True,0,3,100.0,8.807400000000001,0.0,0.2165240938781401,341.0
A10026445,부산명지중흥S-클래스에듀오션,5,A10027621,명지2차금강펜테리움센트럴파크,True,0,2,80.0,8.790500000000009,17.1166114790287,0.22074806568785568,282.0
A10026452,대연롯데캐슬레전드1단지,1,A60802001,대연힐스테이트푸르지오,True,0,5,845.0,0.030000000000001137,12.795640176600443,0.5101850815491983,721.0
A10026452,대연롯데캐슬레전드1단지,2,A10026184,대연파크푸르지오,True,0,0,1727.0,0.012399999999999523,18.3083885209713,0.7151956126027053,610.0
A10026452,대연롯데캐슬레전드1단지,3,A10022847,대연비치,True,0,7,1765.0,8.353400000000008,13.934050772626932,0.7803151825999463,105.0
A10026452,대연롯데캐슬레전드1단지,4,A10022999,대연푸르지오클라센트1단지,True,0,6,2092.0,10.0317,18.3083885209713,0.9878517497353257,97.0
A10026452,대연롯데캐슬레전드1단지,5,A10026094,대연SKVIEWHills(2단지),True,0,0,2155.0,0.013899999999992474,5.821688741721857,0.9933695361980313,364.0
A10026484,해운대자이2차1단지,1,A61282705,센텀센시빌,True,0,14,13.0,0.021399999999999864,7.237362030905089,0.3523580935390771,219.0
A10026484,해운대자이2차1단지,2,A10023542,해운대센트럴푸르지오,True,0,5,265.0,0.3744000000000085,8.731732891832223,0.36927983935966474,48.0
A10026484,해운대자이2차1단지,3,A61202009,해운대자이1단지,True,0,5,246.0,0.382000000000005,0.0,0.39416322043083263,290.0
A10026484,해운대자이2차1단지,4,A10025214,해운대비스타동원,True,0,2,309.0,0.02949999999999875,3.0570088300220846,0.4156525796630208,87.0
A10026484,해운대자이2차1단지,5,A61286810,반도보라빌,True,0,12,265.0,0.011499999999998067,0.0,0.46196533506703963,145.0
A10026557,센텀리슈빌2단지,1,A61205002,센텀동부센트레빌,True,0,12,50.0,0.310299999999998,13.961423841059595,0.3181218521243619,174.0
A10026557,센텀리슈빌2단지,2,A61281512,센텀피오레1차,True,0,13,21.0,0.2622999999999962,0.0,0.33069824109734874,242.0
A10026557,센텀리슈빌2단지,3,A61286403,센텀이편한세상,True,0,12,437.0,0.15970000000000084,0.0,0.4981878250079907,368.0
A10026557,센텀리슈빌2단지,4,A61278214,센텀우신골든빌,True,0,11,93.0,8.890199999999993,20.351600441501095,0.5107504997936281,265.0
A10026557,센텀리슈빌2단지,5,A61271302,더샵센텀파크2차,True,0,12,245.0,16.262699999999995,48.71230684326713,0.6855973618265754,301.0
A10026651,e편한세상사하2차,1,A10027306,e편한세상사하,True,1,1,122.0,11.638999999999996,0.0,0.2561719604517924,391.0
A10026651,e편한세상사하2차,2,A10023440,힐스테이트사하역,False,1,5,368.0,0.31790000000000873,35.57135761589405,0.3902592835464223,168.0
A10026651,e편한세상사하2차,3,A10023969,괴정한신더휴,False,1,4,111.0,24.655499999999996,1.3038079470198625,0.5169005241332009,129.0
A10026651,e편한세상사하2차,4,A10024383,사하역비스타동원,False,1,3,433.0,9.624499999999998,25.7682119205298,0.6148140116740594,126.0
A10026651,e편한세상사하2차,5,A60481703,구평1차자유,True,1,19,362.0,24.6331,0.0,0.8070191498983881,124.0
A10026746,오션브릿지,1,A10025380,협성휴포레부산진역오션뷰,False,1,2,136.0,9.5608,27.64061810154525,0.4983398060079308,199.0
A10026746,오션브릿지,2,A60106001,한성기린,True,1,19,105.0,0.04999999999999716,0.0,0.7649067798750613,138.0
A10026746,오션브릿지,3,A10023208,두산위브더제니스하버시티,True,1,6,1388.0,15.695499999999996,0.0,1.0771487067737715,165.0
A10026746,오션브릿지,4,A60106002,두산위브포세이돈2,True,1,10,38.0,25.039999999999992,0.0,1.1714974429580463,186.0
A10026760,센텀비스타동원,1,A61377106,부산더샵센텀포레,True,0,3,166.0,0.0204000000000093,0.0,0.2065212044422341,302.0
A10026760,센텀비스타동원,2,A10025075,e편한세상오션테라스3단지,True,0,3,198.0,0.04599999999999227,16.15248344370861,0.3314939914037176,155.0
A10026760,센텀비스타동원,3,A61377105,센텀비치푸르지오,True,0,14,242.0,0.03839999999999577,16.15248344370861,0.5940930636273569,274.0
A10026760,센텀비스타동원,4,A61377204,롯데캐슬자이언트,True,0,13,249.0,36.258799999999994,16.15248344370861,1.1488338523495858,118.0
A10026780,래미안장전,1,A60939003,벽산블루밍장전디자인시티2단지,True,0,6,399.0,0.09479999999999222,23.312196467991157,0.3778910110170066,546.0
A10026780,래미안장전,2,A60939002,장전동금정산SKVIEW,True,0,8,632.0,0.10179999999999723,23.312196467991157,0.6772991953571496,338.0
A10026780,래미안장전,3,A60939005,금정산2차쌍용예가,True,0,4,1373.0,0.06879999999999598,54.17384105960264,1.089534595345214,221.0
A10026780,래미안장전,4,A60939004,금정산쌍용예가,True,0,5,1424.0,0.007199999999997431,54.17384105960264,1.1496733546217368,188.0
A10026861,서면동일파크스위트3차,1,A10028147,서면동일파크스위트1차,True,0,2,24.0,17.113500000000002,0.0,0.3321640784820462,224.0
A10026861,서면동일파크스위트3차,2,A61409004,타워베르빌,True,0,11,23.0,17.052999999999997,15.18984547461369,0.5776687773947567,158.0
A10026861,서면동일파크스위트3차,3,A61409302,당감뜨란채,True,0,12,97.0,7.902000000000008,5.684326710816791,0.5930695759635225,235.0
A10026861,서면동일파크스위트3차,4,A10020721,백양산서희스타힐스,True,0,8,568.0,17.107699999999994,9.850827814569534,0.6272967463411806,41.0
A10026861,서면동일파크스위트3차,5,A61409003,일성인포,True,0,19,181.0,8.317999999999998,0.0,0.7167232093107427,119.0
A10026865,동부산관광단지삼정그린코아더베스트,1,A10024606,일광대성베르힐,False,1,4,31.0,0.4351999999999947,46.8582229580574,0.2940197113727199,116.0
A10026865,동부산관광단지삼정그린코아더베스트,2,A61990108,이진캐스빌블루1차,False,1,6,71.0,0.06669999999999732,21.393211920529804,0.3479326155291188,223.0
A10026865,동부산관광단지삼정그린코아더베스트,3,A10025042,e편한세상일광,False,1,3,364.0,5.001599999999996,42.199448123620314,0.48657260942575065,238.0
A10026865,동부산관광단지삼정그린코아더베스트,4,A10024933,이지더원1차오션포레,False,1,3,104.0,25.365599999999993,42.199448123620314,0.5369511324171742,209.0
A10026865,동부산관광단지삼정그린코아더베스트,5,A10024909,일광자이푸르지오2단지,False,1,3,510.0,0.021000000000000796,42.199448123620314,0.6002017849179887,248.0
A10026902,연산동일동미라주더스타,1,A10028028,부산센텀푸르지오,True,0,2,64.0,2.728999999999999,2.140342163355413,0.12674482612056048,198.0
A10026902,연산동일동미라주더스타,2,A10027159,브라운스톤연제2단지,True,0,0,103.0,7.603200000000001,6.571743929359819,0.22420758425403994,199.0
A10026902,연산동일동미라주더스타,3,A10022365,연산포레서희스타힐스,True,0,8,12.0,7.5,34.137527593818994,0.31778805719138775,22.0
