middle_school_id,year,data_year,source_name,source_document,collected_at,parser_version,manual_review,confidence,requested_year,middle_school_name,sigungu,source_url,school_public_id,availability,observed_year,eligible_for_scoring,review_reason,graduates,general_hs_count,specialized_hs_count,science_hs_count,foreign_international_hs_count,arts_sports_hs_count,meister_hs_count,special_purpose_total,autonomous_private_hs_count,autonomous_public_hs_count,autonomous_total,other_advancement_count,advancement_total,employment_count,unaccredited_alternative_count,unknown_destination_count,foreign_language_hs_count,international_hs_count,arts_hs_count,sports_hs_count,other_special_hs_count,source_values,category_resolution,academic_selective_count,science_rate,foreign_international_rate,autonomous_private_rate,academic_selective_rate,arts_sports_rate,meister_rate
S020000614,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000614.html,2026-09-05T00:59:22.793990+00:00,advancement-html-1.0,True,0.0,2026,부산서중학교,동구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,54d146db-75bf-4ce8-96bb-79f763c35e77,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000615,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000615.html,2026-09-05T00:59:23.560353+00:00,advancement-html-1.0,True,0.0,2026,부산중학교,동구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,7e919d04-a068-4ccf-aafb-fec80b7dd797,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000616,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000616.html,2026-09-05T00:59:54.814362+00:00,advancement-html-1.0,True,0.0,2026,분포중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,17be871a-64b8-429c-96a8-12cb3f13ac7d,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000617,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000617.html,2026-09-05T00:59:54.891005+00:00,advancement-html-1.0,True,0.0,2026,석포여자중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,aa1a5870-33e2-4d43-bf9b-c5d7be66d6d9,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000618,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000618.html,2026-09-05T00:59:23.934069+00:00,advancement-html-1.0,True,0.0,2026,선화여자중학교,동구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,88f0ea4d-1f7a-498d-b557-ed282bf24d36,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000619,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000619.html,2026-09-05T00:59:56.019954+00:00,advancement-html-1.0,True,0.0,2026,성동중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0a92f593-a574-4926-941a-7062ca078499,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000620,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000620.html,2026-09-05T00:59:56.169507+00:00,advancement-html-1.0,True,0.0,2026,성지중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,76649e14-e109-4737-bd9d-192ae310e812,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000621,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000621.html,2026-09-05T00:59:57.648067+00:00,advancement-html-1.0,True,0.0,2026,용문중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0b01ee81-329e-41da-b8c4-2cecd9a09e9b,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000623,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000623.html,2026-09-05T00:59:57.872002+00:00,advancement-html-1.0,True,0.0,2026,용호중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,351fb237-2b99-4714-91c3-19a729aa6b23,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000624,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000624.html,2026-09-05T00:59:59.432220+00:00,advancement-html-1.0,True,0.0,2026,해연중학교,남구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e023ae9c-902a-4dc3-88c3-c9b85dd8bf1f,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000765,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000765.html,2026-09-05T01:00:35.292532+00:00,advancement-html-1.0,True,0.0,2026,구서여자중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,00f09d14-f894-4b50-85d9-cce11de3fa16,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000767,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000767.html,2026-09-05T01:00:35.466966+00:00,advancement-html-1.0,True,0.0,2026,금사중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,22291056-04a7-4827-8c0d-f918205c43d7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000769,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000769.html,2026-09-05T01:00:36.572564+00:00,advancement-html-1.0,True,0.0,2026,금정중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,77d0ec60-4065-4a5d-93e3-b21056225bb0,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000770,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000770.html,2026-09-05T01:00:36.681894+00:00,advancement-html-1.0,True,0.0,2026,남산중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5e68b4f0-ddd2-4ae4-b411-0770172c2f55,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000771,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000771.html,2026-09-05T00:59:40.242777+00:00,advancement-html-1.0,True,0.0,2026,부산내성중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,4eebbd4a-fba1-4992-a183-73c13072ff2a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000772,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000772.html,2026-09-05T01:00:37.774162+00:00,advancement-html-1.0,True,0.0,2026,동래여자중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,baf23f9b-7afc-48dc-b3a0-06aef9ef5ae3,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000773,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000773.html,2026-09-05T00:59:41.146078+00:00,advancement-html-1.0,True,0.0,2026,동래중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,be4e841a-34cc-4ab4-b40e-fa5b220fbc16,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000774,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000774.html,2026-09-05T00:59:41.390435+00:00,advancement-html-1.0,True,0.0,2026,동신중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1c072733-2196-442e-b259-85bbb63472bf,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000775,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000775.html,2026-09-05T00:59:42.377596+00:00,advancement-html-1.0,True,0.0,2026,동해중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,81a71f29-cbde-4067-b5cf-79d5e055080e,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000776,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000776.html,2026-09-05T01:00:37.859770+00:00,advancement-html-1.0,True,0.0,2026,동현중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,3afd5577-4f7e-493a-b108-e32d1088c8aa,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000777,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000777.html,2026-09-05T01:00:38.977430+00:00,advancement-html-1.0,True,0.0,2026,부곡여자중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2786dc8a-9ba3-4ad4-90b4-1f8a280f866b,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000778,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000778.html,2026-09-05T01:00:39.074468+00:00,advancement-html-1.0,True,0.0,2026,부곡중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5644e594-b990-4ef5-8836-275a6412165c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000779,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000779.html,2026-09-05T01:00:40.125171+00:00,advancement-html-1.0,True,0.0,2026,부산예술중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ed0cdde2-a7fe-4fb6-8cac-4c2d2d057977,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000780,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000780.html,2026-09-05T01:00:40.239107+00:00,advancement-html-1.0,True,0.0,2026,브니엘예술중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,123404f3-858c-4407-98f7-a1c1ad26f67b,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000783,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000783.html,2026-09-05T00:59:42.566357+00:00,advancement-html-1.0,True,0.0,2026,사직여자중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,dded3e33-e193-46ca-9233-3be36f692338,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000784,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000784.html,2026-09-05T00:59:43.782267+00:00,advancement-html-1.0,True,0.0,2026,사직중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2a8eb55c-55bd-4624-94d2-b645535ad1c0,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000786,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000786.html,2026-09-05T00:59:43.914489+00:00,advancement-html-1.0,True,0.0,2026,안락중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a557d0cb-c5be-406a-b700-dbb9a74e2843,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000789,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000789.html,2026-09-05T00:59:44.921261+00:00,advancement-html-1.0,True,0.0,2026,여명중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a6d069e2-b31e-4363-be8c-433c85346380,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000793,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000793.html,2026-09-05T00:59:45.020681+00:00,advancement-html-1.0,True,0.0,2026,온천중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1b42e4fd-c1f6-405d-90fd-1cf2c638f1d2,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000794,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000794.html,2026-09-05T00:59:46.669348+00:00,advancement-html-1.0,True,0.0,2026,유락여자중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ea094835-2802-4d37-b086-a04ef5496336,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000795,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000795.html,2026-09-05T01:00:41.239348+00:00,advancement-html-1.0,True,0.0,2026,장전중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,9cf928a2-0a36-4418-a0db-d59b7a58f807,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000796,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000796.html,2026-09-05T00:59:46.673898+00:00,advancement-html-1.0,True,0.0,2026,남일중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,4c01940c-0e13-46c9-987c-6e36d5340491,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000797,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000797.html,2026-09-05T00:59:48.148650+00:00,advancement-html-1.0,True,0.0,2026,충렬중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,67a2f9c3-ea48-456e-9b14-9ae129f72209,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000798,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000798.html,2026-09-05T00:59:48.160377+00:00,advancement-html-1.0,True,0.0,2026,학산여자중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,b65adeab-6905-4574-8be9-8287e6dfa8bf,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000799,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000799.html,2026-09-05T00:59:49.792671+00:00,advancement-html-1.0,True,0.0,2026,혜화여자중학교,동래구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,644edcd2-06e0-4c04-9517-03f2a8d95947,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000849,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000849.html,2026-09-05T01:00:41.354584+00:00,advancement-html-1.0,True,0.0,2026,금양중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,5e95657d-39bc-451b-8569-de5700272d86,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000927,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000927.html,2026-09-05T01:00:42.765136+00:00,advancement-html-1.0,True,0.0,2026,윤산중학교,금정구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e0622158-aa4e-49d5-b960-d18f962dae82,not_published,,False,official_page_reports_no_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000955,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000955.html,2026-09-05T00:59:29.303202+00:00,advancement-html-1.0,True,0.0,2026,가야여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,43c8e5fe-414c-488a-a304-36ab82c77860,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000956,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000956.html,2026-09-05T00:59:29.880013+00:00,advancement-html-1.0,True,0.0,2026,개금여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2d81602d-e95f-4ca8-b036-18794f83e605,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000957,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000957.html,2026-09-05T00:59:30.568478+00:00,advancement-html-1.0,True,0.0,2026,개림중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,f8d84b29-dd05-415d-baa6-4289b3d15088,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000958,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000958.html,2026-09-05T01:00:53.000416+00:00,advancement-html-1.0,True,0.0,2026,거성중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,0e621458-fc1c-48b1-8e38-78d1ce7f12de,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000959,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000959.html,2026-09-05T01:00:53.107480+00:00,advancement-html-1.0,True,0.0,2026,거제여자중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,95d8896d-c6ad-44a7-9b7f-c4c6cb3127f4,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000960,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000960.html,2026-09-05T00:59:31.162673+00:00,advancement-html-1.0,True,0.0,2026,광무여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,79a5be75-2c0f-4ce3-a320-e3ce472be35e,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000961,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000961.html,2026-09-05T00:59:31.703872+00:00,advancement-html-1.0,True,0.0,2026,덕명여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,b188fd9e-64fe-49fb-ade0-8f2e7bea39d8,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000963,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000963.html,2026-09-05T00:59:32.277382+00:00,advancement-html-1.0,True,0.0,2026,동의중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2b7454ac-e388-4cc7-9207-77b9be0f0c40,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000964,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000964.html,2026-09-05T00:59:32.874235+00:00,advancement-html-1.0,True,0.0,2026,동평여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,736908ff-ca2a-4562-814c-925b643b6aed,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000965,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000965.html,2026-09-05T00:59:33.382243+00:00,advancement-html-1.0,True,0.0,2026,동평중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,67c3baa5-baa9-4fbf-9ff3-ba2734230733,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000966,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000966.html,2026-09-05T01:01:01.402185+00:00,advancement-html-1.0,True,0.0,2026,모동중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,27194e34-a4a6-4c6b-be04-1694f73416c4,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000967,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000967.html,2026-09-05T00:59:34.046934+00:00,advancement-html-1.0,True,0.0,2026,부산개성중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2d55fe63-dc05-4d9e-8cbc-e642c72383c5,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000969,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000969.html,2026-09-05T00:59:34.483767+00:00,advancement-html-1.0,True,0.0,2026,부산국제중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a4e5e6f3-9d67-4149-93ac-d54ccb6ccdcf,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000971,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000971.html,2026-09-05T00:59:35.200540+00:00,advancement-html-1.0,True,0.0,2026,부산동중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,52ed468a-be84-49f9-ad5a-c1fc6c4731e7,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000972,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000972.html,2026-09-05T01:01:11.618466+00:00,advancement-html-1.0,True,0.0,2026,부산중앙중학교,기장군,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,ce8575b3-0a1c-41aa-a668-59688b3816b3,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000973,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000973.html,2026-09-05T00:59:35.589361+00:00,advancement-html-1.0,True,0.0,2026,부산진여자중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,82b43372-a02c-422f-a974-07ca81190b46,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000974,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000974.html,2026-09-05T00:59:36.336176+00:00,advancement-html-1.0,True,0.0,2026,부산진중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,df46c7cf-937f-4905-86b1-e75c3a6b0229,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000975,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000975.html,2026-09-05T01:01:01.515100+00:00,advancement-html-1.0,True,0.0,2026,신라중학교,사상구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,7f4f7088-a3b6-4760-b197-207f29291491,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000976,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000976.html,2026-09-05T00:59:36.685066+00:00,advancement-html-1.0,True,0.0,2026,서면중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,2e1cac7d-cf4a-432d-8a5f-1f542b79a48e,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000978,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000978.html,2026-09-05T01:00:54.146697+00:00,advancement-html-1.0,True,0.0,2026,연산중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,d38b285e-df77-431e-8112-8d8e1f4cf357,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000979,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000979.html,2026-09-05T01:00:54.251974+00:00,advancement-html-1.0,True,0.0,2026,연일중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,13a25448-da3f-4ae8-91d8-1b6c58c8aebe,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000980,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000980.html,2026-09-05T01:00:55.459572+00:00,advancement-html-1.0,True,0.0,2026,연제중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,6d47d921-b2ab-420a-aa89-9eb47a453916,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000981,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000981.html,2026-09-05T01:00:55.595334+00:00,advancement-html-1.0,True,0.0,2026,연천중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,db443593-ba08-4bfd-82b2-2374c706c80a,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000983,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000983.html,2026-09-05T01:00:56.833553+00:00,advancement-html-1.0,True,0.0,2026,이사벨중학교,연제구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,e7b4ac25-fe55-4724-848c-15a7f58ef4d6,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S020000984,2026,2026,학교알리미 공시 13-다,data\raw\advancement\2026\S020000984.html,2026-09-05T00:59:37.583001+00:00,advancement-html-1.0,True,0.0,2026,초연중학교,부산진구,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,f0b1060b-ff03-44a9-ae4c-b58b2ba4c94c,year_mismatch,2025.0,False,requested_year_not_published_or_response_year_differs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
