class_a_rank,combined_candidate_class,apartment_id,apartment_name,gu,legal_dong,elementary_school_name,local_value_gap_pct,local_gap_interval_status,local_gap_temporal_stability,local_gap_confidence,school_value_gap_pct,gap_confidence,gap_positive_probability,school_local_signal_agreement,strong_dual_positive,model_confidence,fallback_level,extreme_gap_flag,dong_bias_flag
87.0,ROBUST_DUAL_POSITIVE,A60480608,부영벽산파라빌,사하구,감천동,옥천초등학교,8.742363005172837,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,9.902518784191544,HIGH,0.94,DOUBLE_POSITIVE,True,MEDIUM,1,False,False
88.0,ROBUST_DUAL_POSITIVE,A10027306,e편한세상사하,사하구,구평동,구평초등학교,5.1805818202284915,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,7.76161322696306,HIGH,0.926,DOUBLE_POSITIVE,True,MEDIUM,1,False,False
89.0,ROBUST_DUAL_POSITIVE,A61996111,정관2차동원로얄듀크,기장군,정관읍매학리,정관초등학교,4.218276372099616,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,11.05743446217044,HIGH,0.828,DOUBLE_POSITIVE,True,MEDIUM,1,False,False
90.0,ROBUST_DUAL_POSITIVE,A60879704,현대,남구,문현동,문현초등학교,2.918945879879109,WITHIN_MODEL_RANGE,STABLE_POSITIVE,HIGH,30.90462560447407,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,True,HIGH,0,False,False
91.0,ROBUST_DUAL_POSITIVE,A10022999,대연푸르지오클라센트1단지,남구,대연동,석포초등학교,1.9981864839476948,WITHIN_MODEL_RANGE,STABLE_POSITIVE,HIGH,8.179339443696893,MEDIUM,0.944,SCHOOL_ONLY_POSITIVE,True,HIGH,0,False,False
92.0,ROBUST_DUAL_POSITIVE,A60777205,안락SKVIEW,동래구,안락동,안남초등학교,2.655665157983478,WITHIN_MODEL_RANGE,STABLE_POSITIVE,HIGH,18.433401258738435,MEDIUM,0.904,SCHOOL_ONLY_POSITIVE,True,HIGH,0,False,False
93.0,ROBUST_DUAL_POSITIVE,A10028037,해운대힐스테이트위브,해운대구,중동,동백초등학교,0.7772894730848634,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MEDIUM,28.259825413803668,HIGH,0.906,SCHOOL_ONLY_POSITIVE,True,MEDIUM,0,False,False
94.0,ROBUST_DUAL_POSITIVE,A10024535,대신푸르지오2차,서구,서대신동2가,대신초등학교,0.630267212473723,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MEDIUM,3.919096105966047,MEDIUM,0.75,SCHOOL_ONLY_POSITIVE,True,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A10028138,동원역삼정그린코아,북구,금곡동,금곡초등학교,4.941568223146997,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-36.682687441901344,LOW,0.954,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61682908,벽산라인타운,북구,만덕동,덕양초등학교,16.603450492887205,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-1.3587989100929505,LOW,0.854,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61203014,경남,해운대구,좌동,양운초등학교,9.058085104112944,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-1.1756193975196618,LOW,0.842,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027621,명지2차금강펜테리움센트럴파크,강서구,명지동,명일초등학교,10.523199712900432,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,2.6069518222540458,LOW,0.802,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61675601,상록한신휴플러스,북구,만덕동,신덕초등학교,28.910583218556972,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,2.8236136078590377,LOW,0.796,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61203017,동부,해운대구,좌동,상당초등학교,9.605983680329743,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-5.132088301728562,LOW,0.774,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60932003,부곡동푸르지오,금정구,부곡동,현곡초등학교,18.98079153313603,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-0.6565150452423394,LOW,0.74,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027159,브라운스톤연제2단지,연제구,연산동,연산초등학교,9.355523787396724,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-3.084981129838887,MEDIUM,0.692,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10023526,힐스테이트연산,연제구,연산동,연미초등학교,11.077293968652825,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,2.775931762830059,LOW,0.674,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61175804,현대,연제구,거제동,연제초등학교,3.269844823180601,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-0.1362934414905758,LOW,0.628,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61996303,정관신동아파밀리에,기장군,정관읍용수리,가동초등학교,17.620976378120968,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,2.373410274540639,LOW,0.61,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60780108,한일유앤아이,동래구,낙민동,안민초등학교,5.994413501390028,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,2.729132944599,LOW,0.61,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61206110,센텀롯데캐슬3차아파트,해운대구,반여동,무정초등학교,9.556732859257998,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-3.0382692362161965,LOW,0.566,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60809004,엘지메트로시티4-2(230~238),남구,용호동,용문초등학교,3.889246621454734,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-2.145083741895405,LOW,0.496,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61676006,벽산삼협한솔,북구,금곡동,금창초등학교,24.29297878441048,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,0.6532168749875229,LOW,0.478,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60874408,부산대연동푸르지오,남구,대연동,용소초등학교,9.364242602407579,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,1.7336641124637246,LOW,0.408,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027282,부산명지중흥S-클래스프라디움,강서구,명지동,신명초등학교,11.561377623153701,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,0.3341538861220741,LOW,0.38,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027085,센텀리버SKVIEW,연제구,연산동,과정초등학교,8.382865262463035,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-3.554211174456645,HIGH,0.336,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61478901,연지자이2차,부산진구,연지동,연지초등학교,4.502060975092603,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-28.55940960844957,MEDIUM,0.306,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61270515,센텀롯데캐슬아파트,해운대구,반여동,인지초등학교,3.112192138859138,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-7.895795532956496,MEDIUM,0.3,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60710004,안락뜨란채2단지,동래구,안락동,안남초등학교,9.365134314204004,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-9.93841104561809,MEDIUM,0.298,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10023436,데시앙해링턴플레이스파크시티,남구,용호동,운산초등학교,18.554172743152296,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-12.094524804033997,LOW,0.162,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61784208,신구덕우성,사상구,학장동,구학초등학교,6.904666096062617,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-11.464514666028764,LOW,0.148,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10026445,부산명지중흥S-클래스에듀오션,강서구,명지동,명지초등학교,7.067875156039483,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-5.446459942605214,LOW,0.122,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10020721,백양산서희스타힐스,부산진구,부암동,동양초등학교;동원초등학교,15.387257111660135,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-17.684890309951086,LOW,0.108,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027139,명지국제신도시호반베르디움2차,강서구,명지동,명지초등학교,13.810386285522668,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-3.235581938842369,LOW,0.094,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10023725,백양산베스티움에코포레,북구,만덕동,백양초등학교,28.66075442107634,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-17.180458516893353,LOW,0.078,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61701002,한일유엔아이,사상구,주례동,주양초등학교,4.556236144702064,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-10.403806473073962,MEDIUM,0.054,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61404007,서면롯데캐슬스카이,부산진구,전포동,성전초등학교,11.29618078571648,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-34.06729560927978,MEDIUM,0.052,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10026975,주례경동리인,사상구,주례동,주감초등학교,7.2016118320127775,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-16.76080565623576,LOW,0.048,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10028145,대연롯데캐슬,남구,대연동,용소초등학교,7.659188534486794,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-16.996164380797005,HIGH,0.038,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60475710,삼환,사하구,다대동,다선초등학교,10.141686086487866,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-10.75674647480569,HIGH,0.028,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61673103,쌍용스윗닷홈,북구,만덕동,백산초등학교,9.25598623202799,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-28.314585953919792,MEDIUM,0.02,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10025950,거제센트럴자이,연제구,거제동,거학초등학교,7.606258763291729,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-23.03498039795486,MEDIUM,0.014,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10023837,부산오션시티푸르지오,영도구,동삼동,태종대초등학교,7.161846554912277,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-67.61421053425858,MEDIUM,0.01,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10025776,더힐시그니처,강서구,명지동,명원초등학교,8.969889838287749,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-26.16551825317985,MEDIUM,0.002,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10022844,롯데캐슬라센트,부산진구,부암동,동평초등학교,9.045119231781351,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-42.05620897088538,HIGH,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A61673308,화명롯데캐슬카이저,북구,화명동,명덕초등학교,5.379668616024547,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-27.44364231373372,HIGH,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10024697,더샵명지퍼스트월드2단지,강서구,명지동,명문초등학교,3.3033759316471345,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-20.16945908441412,HIGH,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10027790,e편한세상화명힐스,북구,화명동,화잠초등학교,9.751164178094784,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-20.350809823724305,MEDIUM,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60776006,한양,동래구,낙민동,낙민초등학교,19.321425119692904,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-36.80156485889557,LOW,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10025662,포레나동래,동래구,낙민동,낙민초등학교,5.862588897620591,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,-18.685123724842114,LOW,0.0,LOCAL_ONLY_POSITIVE,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A60680912,절영아파트(215동-217동),영도구,동삼동,봉삼초등학교,22.838451540922367,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,HIGH,,LOW,,MIXED_OR_NEUTRAL,False,HIGH,0,False,False
,LOCAL_VALUE_CANDIDATE,A10024875,브라운스톤하이포레,서구,동대신동3가,구덕초등학교,9.410112648603208,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,2.214606503668604,LOW,1.0,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A61776508,엄궁대림,사상구,엄궁동,엄궁초등학교,11.008049863056812,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,1.199998945394093,LOW,0.736,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A10026034,대신푸르지오1차,서구,서대신동1가,부민초등학교,3.4836904140383096,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-5.856990315195167,LOW,0.646,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A61996102,정관센트럴파크,기장군,정관읍달산리,달산초등학교;방곡초등학교,5.019914176999296,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-1.3893593508637891,LOW,0.638,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A10025154,명지화전우방아이유쉘,강서구,화전동,녹명초등학교,8.235165097813901,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-0.5347641022393042,MEDIUM,0.604,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A60106002,두산위브포세이돈2,동구,범일동,성남초등학교,4.385627803011194,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-3.128279827833925,LOW,0.486,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A60675801,미광마린타워,영도구,봉래동2가,대교초등학교,4.821893691884327,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-11.214755878092443,LOW,0.454,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A60474516,신세대지큐빌,사하구,장림동,장림초등학교,8.385824435720934,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-2.278619107398427,LOW,0.414,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A60477315,장림현대(372-4),사하구,장림동,효림초등학교,30.48393555268707,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-10.2592990394355,LOW,0.252,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,True,False
,LOCAL_VALUE_CANDIDATE,A61383101,수영협성르네상스타운,수영구,수영동,망미초등학교,24.073977422302484,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-7.27493437819694,LOW,0.18,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A10026865,동부산관광단지삼정그린코아더베스트,기장군,기장읍내리,내리초등학교,11.955909527179841,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-14.036339612716269,LOW,0.086,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A10023692,웨이브리즈,기장군,기장읍청강리,대청초등학교,35.700522841195024,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-1.861028168431928,LOW,0.066,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,True,True
,LOCAL_VALUE_CANDIDATE,A10027236,사하뷰웰,사하구,신평동,신평초등학교,6.590717782370015,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-17.51778032721186,LOW,0.064,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A60484514,협성르네상스,사하구,장림동,효림초등학교,10.93073464425325,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-37.05721128893901,MEDIUM,0.004,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A10024476,일광신도시비스타동원2차,기장군,일광읍이천리,일광초등학교,7.418255428262022,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-16.63002453180467,LOW,0.002,LOCAL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,LOCAL_VALUE_CANDIDATE,A61778507,쌍용스윗닷홈,사상구,엄궁동,동궁초등학교,3.208986571114947,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-16.2930911282887,LOW,0.002,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A61475403,현대1차,부산진구,양정동,양성초등학교,15.635359928508263,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-26.349200699583875,MEDIUM,0.0,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,LOCAL_VALUE_CANDIDATE,A61479104,현대2차,부산진구,양정동,양성초등학교,4.181694867054286,POTENTIAL_UNDERVALUED_SIGNAL,STABLE_POSITIVE,MEDIUM,-32.431634569911594,MEDIUM,0.0,LOCAL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10024606,일광대성베르힐,기장군,일광읍삼성리,해빛초등학교,-0.4577677717598094,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,HIGH,23.0159009363874,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10023912,일광한신더휴센트럴포레2단지,기장군,일광읍삼성리,해빛초등학교,-1.0527496368317957,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,HIGH,17.666905514815163,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10024933,이지더원1차오션포레,기장군,일광읍삼성리,일광초등학교,-2.229176155840251,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,HIGH,13.994423855989574,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61783203,엘지신주례1,사상구,주례동,개림초등학교,-1.0948973573585374,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,HIGH,8.99827606755656,MEDIUM,0.956,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61484005,화승,부산진구,부암동,동평초등학교,-1.7038207826025054,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,HIGH,24.63392320005933,HIGH,0.812,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61280805,삼한그린타운1,해운대구,반송동,송운초등학교,2.83260939406611,WITHIN_MODEL_RANGE,STABLE_POSITIVE,MEDIUM,34.71110612144123,HIGH,1.0,SCHOOL_ONLY_POSITIVE,True,MEDIUM,1,False,True
,SCHOOL_VALUE_CANDIDATE,A61377105,센텀비치푸르지오,수영구,민락동,민락초등학교,-0.8452692829377662,WITHIN_MODEL_RANGE,STABLE_NEGATIVE,MEDIUM,12.174285790971046,MEDIUM,0.742,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61409003,일성인포,부산진구,부암동,부암초등학교,2.196396344653473,WITHIN_MODEL_RANGE,MIXED,LOW,29.509207755897904,HIGH,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61203023,롯데4,해운대구,좌동,부흥초등학교,0.9776226247790953,WITHIN_MODEL_RANGE,MIXED,LOW,13.781700992141444,HIGH,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A60939003,벽산블루밍장전디자인시티2단지,금정구,장전동,금빛초등학교,0.25691623981614065,WITHIN_MODEL_RANGE,MIXED,LOW,12.265866769794291,HIGH,1.0,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A60680909,국제마마뉴비치타운,영도구,동삼동,중리초등학교,2.536220135220213,WITHIN_MODEL_RANGE,MIXED,LOW,23.102295179934178,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10028182,대신롯데캐슬,서구,서대신동3가,대신초등학교,-1.4404775019693283,WITHIN_MODEL_RANGE,MIXED,LOW,20.06700248657759,MEDIUM,0.998,SCHOOL_ONLY_POSITIVE,False,MEDIUM,1,False,False
,SCHOOL_VALUE_CANDIDATE,A10023542,해운대센트럴푸르지오,해운대구,우동,해운대초등학교,2.6610862174716754,WITHIN_MODEL_RANGE,STABLE_POSITIVE,LOW,19.152644035670672,MEDIUM,0.98,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10025214,해운대비스타동원,해운대구,우동,해동초등학교,1.8305718291014905,WITHIN_MODEL_RANGE,MIXED,LOW,14.63772548244838,MEDIUM,0.89,SCHOOL_ONLY_POSITIVE,False,MEDIUM,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61777105,학장벽산,사상구,학장동,구학초등학교,-1.5878521835696047,WITHIN_MODEL_RANGE,MIXED,LOW,11.806243598978016,MEDIUM,0.756,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A60804003,삼성,남구,문현동,성동초등학교,-2.423448839143072,WITHIN_MODEL_RANGE,MIXED,LOW,9.789483761137529,MEDIUM,0.678,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10026184,대연파크푸르지오,남구,대연동,석포초등학교,-6.143334399586342,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,14.945569806950122,MEDIUM,1.0,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61175901,연산자이,연제구,연산동,연동초등학교,-19.880913806825063,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,7.063048429757501,HIGH,0.998,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61480908,동원화인패밀리,부산진구,개금동,개원초등학교,-11.465878968055277,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,34.59594494865854,MEDIUM,0.992,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61478807,화인,부산진구,연지동,연지초등학교,-8.059226735539271,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,25.562401904063925,MEDIUM,0.974,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61202008,쌍용예가,남구,용호동,백운초등학교,-9.428244987890022,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,7.435312134560327,MEDIUM,0.92,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A61783202,엘지신주례2,사상구,주례동,주양초등학교;개림초등학교,-5.608098889871382,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,7.326220718042891,MEDIUM,0.91,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A60982103,우신뉴타운,금정구,부곡동,부곡초등학교,-14.949400854105532,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,12.642168759364203,MEDIUM,0.9,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
,SCHOOL_VALUE_CANDIDATE,A10024704,문현경동리인아파트,남구,문현동,문현초등학교,-3.188160659811523,POTENTIAL_OVERVALUED_SIGNAL,STABLE_NEGATIVE,HIGH,8.879430913759313,MEDIUM,0.896,SCHOOL_ONLY_POSITIVE,False,HIGH,0,False,False
