school_public_id,school_id,school_name,school_type,establishment_type,gender_type,legal_dong_code,education_office,road_address,legal_address,closed,suspended,data_year,source_name,source_document,collected_at,parser_version,manual_review,confidence,school_level,sido,sigungu,source_url,data_year_basis,school_level_code,address,legal_dong,latitude,longitude,coordinate_source,review_reason
f66071ab-858e-4671-8c59-1678817bf4b9,S020000625,광일초등학교,,공립,남녀공학,2611011900,부산광역시서부교육지원청,부산광역시 중구 중구로 74,부산광역시 중구 대청동4가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26110_02.json,2026-09-05T00:47:17.042154+00:00,0.1.0,True,0.5,elementary,부산광역시,중구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 중구 중구로 74,대청동4가,35.1038422629,129.0298049281,schoolinfo,missing_school_type
23248b3e-12eb-4c34-8069-d920d766f9f5,S020000626,남성초등학교,,사립,남녀공학,2611011600,부산광역시서부교육지원청,부산광역시 중구 샘길 14,부산광역시 중구 대청동1가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26110_02.json,2026-09-05T00:47:17.042154+00:00,0.1.0,True,0.5,elementary,부산광역시,중구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 중구 샘길 14,대청동1가,35.1043380251,129.0330236554,schoolinfo,missing_school_type
f9ade7a6-30b3-49e6-99f4-19f4216e6b36,S020000639,보수초등학교,,공립,남녀공학,2611012000,부산광역시서부교육지원청,부산광역시 중구 흑교로 74,부산광역시 중구 보수동1가 71~110,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26110_02.json,2026-09-05T00:47:17.042154+00:00,0.1.0,True,0.5,elementary,부산광역시,중구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 중구 흑교로 74,보수동1가,35.1061766147,129.0239674135,schoolinfo,missing_school_type
05b1656a-36fe-4973-a85a-ea52208e6dcb,S020000640,봉래초등학교,,공립,남녀공학,2611010100,부산광역시서부교육지원청,부산광역시 중구 대영로 226번길 15호,부산광역시 중구 영주동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26110_02.json,2026-09-05T00:47:17.042154+00:00,0.1.0,True,0.5,elementary,부산광역시,중구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 중구 대영로 226번길 15호,영주동,35.1117501037,129.0359802395,schoolinfo,missing_school_type
e01183cf-b1f3-49c6-b1f7-10bd44b6e5ff,S020000608,덕원중학교,,사립,남,2611011900,부산광역시서부교육지원청,부산광역시 중구 망양로 356,부산광역시 중구 대청동4가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26110_03.json,2026-09-05T00:47:17.274155+00:00,0.1.0,True,0.5,middle,부산광역시,중구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 중구 망양로 356,대청동4가,35.1081158096,129.0315690481,schoolinfo,missing_school_type
71068ddf-9d4a-42c6-8b84-6277eae7f700,S020001449,구덕초등학교,,공립,남녀공학,2614010600,부산광역시서부교육지원청,부산광역시 서구 보수대로 312,부산광역시 서구 서대신동3가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 보수대로 312,서대신동3가,35.1204504376,129.0125451943,schoolinfo,missing_school_type
be461a39-182d-4516-abb3-f76df01a695a,S020001452,남부민초등학교,,공립,남녀공학,2614012300,부산광역시서부교육지원청,부산광역시 서구 천마로 153,부산광역시 서구 남부민1동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 천마로 153,남부민1동,35.0899237896,129.0224078232,schoolinfo,missing_school_type
612ecc4f-30bf-4e41-9adf-8798d29f6a17,S020001459,대신초등학교,,공립,남녀공학,2614010600,부산광역시서부교육지원청,부산광역시 서구 대신로 63,부산광역시 서구 서대신동3가   195번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 대신로 63,서대신동3가,35.1157060661,129.0118746164,schoolinfo,missing_school_type
7f63e95f-6dc0-4ab9-9318-6e5405777a49,S020001462,동신초등학교,,공립,남녀공학,2614010300,부산광역시서부교육지원청,부산광역시 서구 대영로85번길 81-19,부산광역시 서구 동대신동3가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 대영로85번길 81-19,동대신동3가,35.1141297032,129.0176320497,schoolinfo,missing_school_type
4872e77a-61ae-45cb-b837-97d9511dd99c,S020001465,부민초등학교,,공립,남녀공학,2614011000,부산광역시서부교육지원청,부산광역시 서구 고운들로 12,부산광역시 서구 부용동2가 11,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 고운들로 12,부용동2가,35.1068026668,129.0194998887,schoolinfo,missing_school_type
d0376245-8ae9-4c52-93be-7f8dfdbd97f7,S020001471,송도초등학교,,공립,남녀공학,2614012400,부산광역시서부교육지원청,부산광역시 서구 충무대로 25,부산광역시 서구 암남동 313,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 충무대로 25,암남동,35.0786394275,129.0155780216,schoolinfo,missing_school_type
80b713e8-3ed0-439f-b45d-2f3ba4e40dfb,S020001477,아미초등학교,,공립,남녀공학,2614011600,부산광역시서부교육지원청,부산광역시 서구 해돋이로 241,부산광역시 서구 아미동2가  89,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 해돋이로 241,아미동2가,35.0986472209,129.0156439812,schoolinfo,missing_school_type
72024a83-4c43-4dc5-a94c-6cf557bf6405,S020001487,천마초등학교,,공립,남녀공학,2614012400,부산광역시서부교육지원청,부산광역시 서구 천해로7번길 38,부산광역시 서구 암남동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 천해로7번길 38,암남동,35.0816631998,129.0182133566,schoolinfo,missing_school_type
cd159e39-92d6-4159-a82c-6e034e475233,S020001492,토성초등학교,,공립,남녀공학,2614011300,부산광역시서부교육지원청,부산광역시 서구 구덕로134번길 45,부산광역시 서구 토성동2가 25,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 구덕로134번길 45,토성동2가,35.0995137775,129.0214560894,schoolinfo,missing_school_type
b6dbd0d1-5d5a-4842-9155-6caa5995d024,S020001495,화랑초등학교,,공립,남녀공학,2614010100,부산광역시서부교육지원청,부산광역시 서구 대영로86번길 56,부산광역시 서구 동대신동1가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 대영로86번길 56,동대신동1가,35.10873877,129.0209908635,schoolinfo,missing_school_type
9ed782b4-b47e-41da-bcf0-63d06dcb7c73,S020002091,부산알로이시오초등학교,,사립,남녀공학,2614012400,부산광역시서부교육지원청,부산광역시 서구 천해로13번길 16-9,부산광역시 서구 암남동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_02.json,2026-09-05T00:47:17.516534+00:00,0.1.0,True,0.5,elementary,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 서구 천해로13번길 16-9,암남동,35.0833970897,129.0160459109,schoolinfo,missing_school_type
44628661-bcbd-4a01-8943-73ec1d03c8c7,S020001401,경남중학교,,공립,남,2614011400,부산광역시서부교육지원청,부산광역시 서구 까치고개로229번길 7,부산광역시 서구 토성동3가 12번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 까치고개로229번길 7,토성동3가,35.1009348532,129.0204341113,schoolinfo,missing_school_type
7a67029f-7706-47b9-b12f-db5105868d45,S020001409,대신여자중학교,,사립,녀,2614010200,부산광역시서부교육지원청,부산광역시 서구 보동길 268,부산광역시 서구 동대신동2가   87-9,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 보동길 268,동대신동2가,35.1136037412,129.0245284005,schoolinfo,missing_school_type
9c8b164a-2da7-4570-9199-487b2b82e1d7,S020001417,부산대신중학교,,공립,남,2614010600,부산광역시서부교육지원청,부산광역시 서구 대신로109번길 10,부산광역시 서구 서대신동3가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 대신로109번길 10,서대신동3가,35.1182984217,129.0134135447,schoolinfo,missing_school_type
dab97564-b620-4d94-ad6e-f4d6a78985e1,S020001420,부산여자중학교,,공립,녀,2614010600,부산광역시서부교육지원청,부산광역시 서구 보수대로 282-23,부산광역시 서구 서대신동3가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 보수대로 282-23,서대신동3가,35.1204159652,129.0146195122,schoolinfo,missing_school_type
edcee8e8-20f8-4dbc-ac45-f50385528e3f,S020001423,부산중앙여자중학교,,공립,녀,2614010600,부산광역시서부교육지원청,부산광역시 서구 대신로 59-32,부산광역시 서구 서대신동3가   166-3,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 대신로 59-32,서대신동3가,35.1166104882,129.0110819658,schoolinfo,missing_school_type
a0e262bc-f608-44b4-93de-5aa9b5fbc5a7,S020001429,송도중학교,,사립,남,2614012300,부산광역시서부교육지원청,부산광역시 서구 해양로 15,부산광역시 서구 남부민동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 해양로 15,남부민동,35.0828686851,129.0224484873,schoolinfo,missing_school_type
c0403935-47c9-4cc3-9400-f0a46e1bcaab,S020001431,알로이시오중학교,,사립,남녀공학,2614012400,부산광역시서부교육지원청,부산광역시 서구 감천로 237,부산광역시 서구 암남동 ,Y,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 감천로 237,암남동,35.0824280307,129.0140574882,schoolinfo,missing_school_type;closed_or_suspended
64425ec3-0e89-4695-ab20-6bb7419a5c87,S020001439,초장중학교,,공립,남,2614011900,부산광역시서부교육지원청,부산광역시 서구 해돋이로 205,부산광역시 서구 초장동   75-56,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26140_03.json,2026-09-05T00:47:17.749816+00:00,0.1.0,True,0.5,middle,부산광역시,서구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 서구 해돋이로 205,초장동,35.0948942831,129.0178903482,schoolinfo,missing_school_type
7e4d9435-6158-48f7-ae89-6cdcc8d005a7,S020000632,동일중앙초등학교,,공립,남녀공학,2617010200,부산광역시남부교육지원청,부산광역시 동구 구봉로 46,부산광역시 동구 수정1동   1073-1번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 구봉로 46,수정1동,35.1247475111,129.0371176358,schoolinfo,missing_school_type
5303f898-83e4-4853-abcb-b2d69f73ff79,S020000638,범일초등학교,,공립,남녀공학,2617010400,부산광역시남부교육지원청,부산광역시 동구 증산서로 55,부산광역시 동구 범일4동   1411번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 증산서로 55,범일4동,35.1394800517,129.0501382369,schoolinfo,missing_school_type
5cc67d4a-7d6b-4531-809b-fd0a38156c70,S020000644,성남초등학교,,공립,남녀공학,2617010400,부산광역시남부교육지원청,부산광역시 동구 범일로53번길 14,부산광역시 동구 범일2동   305번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 범일로53번길 14,범일2동,35.1353428805,129.0585823161,schoolinfo,missing_school_type
f17697aa-9f75-4c97-a435-c0132fb914b6,S020000647,수성초등학교,,공립,남녀공학,2617010200,부산광역시남부교육지원청,부산광역시 동구 망양로 807,부산광역시 동구 수정5동   520번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 망양로 807,수정5동,35.1346418103,129.0428228077,schoolinfo,missing_school_type
3c5538a5-d8c1-46d2-b496-4666088d61ec,S020000648,수정초등학교,,공립,남녀공학,2617010200,부산광역시남부교육지원청,부산광역시 동구 진성로 29,부산광역시 동구 수정동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 진성로 29,수정동,35.1311298962,129.0461904433,schoolinfo,missing_school_type
fc9caf99-a13f-4168-8fde-e93c690126e5,S020000657,좌성초등학교,,공립,남녀공학,2617010400,부산광역시남부교육지원청,부산광역시 동구 증산동로 59,부산광역시 동구 범일동,Y,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 증산동로 59,범일동,35.1373550285,129.0521649072,schoolinfo,missing_school_type;closed_or_suspended
cc32bd2d-588e-4cdd-86f0-08e4f92872f2,S020000658,좌천초등학교,,공립,남녀공학,2617010300,부산광역시남부교육지원청,부산광역시 동구 증산서로 18,부산광역시 동구 좌천동,Y,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 증산서로 18,좌천동,35.3121626031,129.2402589678,schoolinfo,missing_school_type;closed_or_suspended
d4e79989-7507-437e-8cf2-067aa2319016,S020000660,초량초등학교,,공립,남녀공학,2617010100,부산광역시남부교육지원청,부산광역시 동구 초량상로 49,부산광역시 동구 초량1동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_02.json,2026-09-05T00:47:17.982185+00:00,0.1.0,True,0.5,elementary,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 동구 초량상로 49,초량1동,35.1164253401,129.0361974898,schoolinfo,missing_school_type
75a268ff-9bad-44cf-822a-9d7e7709e081,S020000600,경남여자중학교,,공립,녀,2617010200,부산광역시남부교육지원청,부산광역시 동구 초량중로 142,부산광역시 동구 수정동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 초량중로 142,수정동,35.1238731415,129.0425910809,schoolinfo,missing_school_type
63502a64-072b-4118-ad19-5df00842009e,S020000601,금성중학교,,사립,남,2617010300,부산광역시남부교육지원청,부산광역시 동구 증산로 83,부산광역시 동구 좌천동,Y,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 증산로 83,좌천동,35.1348242543,129.0515441017,schoolinfo,missing_school_type;closed_or_suspended
1378386e-96bb-4dfc-82d9-3598b31ab5a3,S020000613,부산동여자중학교,,사립,녀,2617010200,부산광역시남부교육지원청,부산광역시 동구 망양로773번길 28,부산광역시 동구 수정5동   599-42,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 망양로773번길 28,수정5동,35.1331460554,129.0412079822,schoolinfo,missing_school_type
54d146db-75bf-4ce8-96bb-79f763c35e77,S020000614,부산서중학교,,공립,남,2617010200,부산광역시남부교육지원청,부산광역시 동구 홍곡남로 29,부산광역시 동구 수정1동   1048번지,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 홍곡남로 29,수정1동,35.1254130671,129.0363378851,schoolinfo,missing_school_type
7e919d04-a068-4ccf-aafb-fec80b7dd797,S020000615,부산중학교,,공립,남,2617010100,부산광역시남부교육지원청,부산광역시 동구 초량로40번길 29,부산광역시 동구 초량6동 795~851,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 초량로40번길 29,초량6동,35.1222284222,129.0368684298,schoolinfo,missing_school_type
88f0ea4d-1f7a-498d-b557-ed282bf24d36,S020000618,선화여자중학교,,사립,녀,2617010100,부산광역시남부교육지원청,부산광역시 동구 초량로80번길 5,부산광역시 동구 초량동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26170_03.json,2026-09-05T00:47:18.211841+00:00,0.1.0,True,0.5,middle,부산광역시,동구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,03,부산광역시 동구 초량로80번길 5,초량동,35.1211366649,129.0344808946,schoolinfo,missing_school_type
acbe7e59-d354-429e-967a-6ac9c6439fb0,S020001453,남항초등학교,,공립,남녀공학,2620011100,부산광역시서부교육지원청,부산광역시 영도구 남항새싹길 55,부산광역시 영도구 영선동4가 247,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 남항새싹길 55,영선동4가,35.0834958131,129.0435175309,schoolinfo,missing_school_type
7b4cf5f4-e68a-426d-a874-e656a8c49a71,S020001458,대교초등학교,,공립,남녀공학,2620011800,부산광역시서부교육지원청,부산광역시 영도구 봉래나루로246번길 19,부산광역시 영도구 봉래동4가 18,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 봉래나루로246번길 19,봉래동4가,35.0949986325,129.0460676991,schoolinfo,missing_school_type
c8b0e858-711f-4bf8-bebd-5fb4f01e4b44,S020001460,대평초등학교,,공립,남녀공학,2620010400,부산광역시서부교육지원청,부산광역시 영도구 절영로 82,부산광역시 영도구 남항동2가 65,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 절영로 82,남항동2가,35.0878175293,129.0386127758,schoolinfo,missing_school_type
b15a2cbd-d417-4290-b220-4cb341ae4328,S020001461,동삼초등학교,,공립,남녀공학,2620012100,부산광역시서부교육지원청,부산광역시 영도구 태종로 610,부산광역시 영도구 동삼1동 247~321,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 태종로 610,동삼1동,35.0798296588,129.0736695822,schoolinfo,missing_school_type
0d2f993e-1fac-4c69-8218-9c76c93ecf0c,S020001463,봉삼초등학교,,공립,남녀공학,2620012100,부산광역시서부교육지원청,부산광역시 영도구 함지로79번길 39,부산광역시 영도구 동삼1동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 함지로79번길 39,동삼1동,35.0748351064,129.0636511749,schoolinfo,missing_school_type
d04a057c-e6b2-4396-a928-481c7a48179a,S020001464,봉학초등학교,,공립,남녀공학,2620012000,부산광역시서부교육지원청,부산광역시 영도구 태종로 242,부산광역시 영도구 청학1동 389,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 태종로 242,청학1동,35.0955480838,129.0547128318,schoolinfo,missing_school_type
cfb832d7-39f3-4d01-b94e-e374c64bdd52,S020001469,상리초등학교,,공립,남녀공학,2620012100,부산광역시서부교육지원청,부산광역시 영도구 상리로 38,부산광역시 영도구 동삼동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 상리로 38,동삼동,35.0843488185,129.0674034485,schoolinfo,missing_school_type
ad01868c-0fb9-4db7-8ac0-1b55018b3675,S020001474,신선초등학교,,공립,남녀공학,2620011400,부산광역시서부교육지원청,부산광역시 영도구 산정길 17,부산광역시 영도구 신선동3가,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 산정길 17,신선동3가,35.0835997515,129.0476115515,schoolinfo,missing_school_type
6b2597d1-ea8a-4a67-9354-19227f7e31fb,S020001478,영도초등학교,,공립,남녀공학,2620011200,부산광역시서부교육지원청,부산광역시 영도구 꿈나무길 41,,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 꿈나무길 41,,35.0896935774,129.0460053058,schoolinfo,missing_school_type;missing_legal_dong
3e6df54b-49df-4977-bdb0-a1d734231844,S020001483,절영초등학교,,공립,남녀공학,2620012100,부산광역시서부교육지원청,부산광역시 영도구 함지로 37,부산광역시 영도구 동삼동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 함지로 37,동삼동,35.0729483561,129.0631038049,schoolinfo,missing_school_type
460cafa8-8e8e-4a18-b468-9c1bcc4e07d6,S020001484,중리초등학교,,공립,남녀공학,2620012100,부산광역시서부교육지원청,부산광역시 영도구 와치로 286,부산광역시 영도구 동삼동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 와치로 286,동삼동,35.074267311,129.0705252658,schoolinfo,missing_school_type
4f8e99b6-dfb8-4be0-9154-5ebb41429ce2,S020001488,청동초등학교,,공립,남녀공학,2620012000,부산광역시서부교육지원청,부산광역시 영도구 태종로 422번길 51,부산광역시 영도구 청학2동,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 태종로 422번길 51,청학2동,35.0883055626,129.0672621336,schoolinfo,missing_school_type
40d10665-6937-4e17-b291-0b2ccc04f9ed,S020001489,청학초등학교,,공립,남녀공학,2620012000,부산광역시서부교육지원청,부산광역시 영도구 청학로 49,부산광역시 영도구 청학1동 412,N,N,2026,학교알리미 Open API,data\raw\schoolinfo\2026\26200_02.json,2026-09-05T00:47:18.441309+00:00,0.1.0,True,0.5,elementary,부산광역시,영도구,https://www.schoolinfo.go.kr/openApi.do,collection_snapshot,02,부산광역시 영도구 청학로 49,청학1동,35.0928891393,129.0593081301,schoolinfo,missing_school_type
