apartment_id,apartment_name,school_premium_core_score,school_premium_confidence,recent_market_price,baseline_non_school_price,expected_fair_price,expected_school_premium_pct,observed_market_premium_pct,school_value_gap_pct,comparable_count,residual_method_gap_pct,comparable_method_gap_pct,unusual_flag,unusual_reason
A61870410,명지두산위브포세이돈,42.43294701986755,B,325000000.0,440322795.2492145,426411952.38135624,-3.159237499840306,-26.26473270759935,23.105495207759045,14.0,23.031274663842684,23.179715751675403,False,OK
A61870411,명지오션시티한신휴플러스,42.43294701986755,B,310000000.0,427172667.0494143,413677267.9629212,-3.159237499840306,-24.039256091597196,20.88001859175689,10.0,24.270576270491595,17.48946091302218,False,OK
A10023837,부산오션시티푸르지오,42.04061810154525,B,397250000.0,409859824.7690276,396251309.09408057,-3.3202853396563037,64.29392519460227,-67.61421053425858,6.0,-0.24366645510626173,-134.98475461341087,True,EXTREME_GAP
A60475903,신익강변타운,41.98118101545254,B,172000000.0,174452823.1563561,168617968.64693838,-3.3446604095298205,-11.981454565618598,8.636794156088778,5.0,-1.9386509727219559,19.212239284899514,True,METHOD_DIRECTION_DISAGREEMENT
A60483404,한신,41.98118101545254,B,151000000.0,186686884.54558355,180442842.22840276,-3.3446604095298205,-26.763164029504992,23.418503619975173,5.0,15.771243009421843,31.065764230528504,False,OK
A10025540,삼한골든뷰센트럴파크,41.84972406181016,B,842500000.0,835681354.5343435,807280314.9958026,-3.398548906762,46.007747484933,-49.406296391695,19.0,-4.21448735371418,-94.59810542967583,False,OK
A61409004,타워베르빌,41.84972406181016,B,310000000.0,342210045.0400472,330579869.2955095,-3.3985489067618335,-16.027842279324332,12.629293372562499,5.0,6.013812158290433,19.244774586834566,False,OK
A61409005,부산서면동문굿모닝힐,41.84972406181016,B,415000000.0,378607271.33916366,365740118.0581457,-3.3985489067618335,5.237718076082487,-8.63626698284432,5.0,-13.010812435698393,-4.261721529990248,False,OK
A10023436,데시앙해링턴플레이스파크시티,41.660761589403975,B,378000000.0,468441963.4964291,452159116.8215014,-3.475958164250126,8.61856663978387,-12.094524804033995,8.0,15.83101485357571,-40.0200644616437,True,METHOD_DIRECTION_DISAGREEMENT
A61680705,삼정그린코아,41.49266004415011,B,315000000.0,263098096.83129415,253771875.68955162,-3.5447695190751416,6.319696940591418,-9.86446645966656,28.0,-23.271975376435172,3.543042457102053,True,METHOD_DIRECTION_DISAGREEMENT
A61680707,구포현대,41.49266004415011,B,210000000.0,239648764.960285,231153768.58713275,-3.544769519075164,-19.466208957499408,15.921439438424244,22.0,8.826988359668109,23.01589051718038,False,OK
A10027085,센텀리버SKVIEW,41.013907284768216,B,450000000.0,465160821.5570717,447761595.47939897,-3.740475395032372,-0.186264220575727,-3.554211174456645,15.0,-0.48121088811998725,-6.627211460793303,False,OK
A10028028,부산센텀푸르지오,41.013907284768216,B,440000000.0,503827735.108691,484982182.6436015,-3.7404753950323832,-11.750754722224388,8.010279327192004,5.0,8.9280878183289,7.092470836055108,False,OK
A61776907,금강,40.93316777041943,B,126500000.0,213355150.4932028,205304319.41722324,-3.773441164822522,-40.48329825532582,36.7098570905033,9.0,36.935747384141,36.483966796865595,False,OK
A61777010,학장무학,40.93316777041943,B,160000000.0,181824149.10035452,174963121.81061348,-3.773441164822511,0.530016438894438,-4.303457603716948,9.0,8.229446904962478,-16.836362112396376,True,METHOD_DIRECTION_DISAGREEMENT
A61777312,반도보라타운,40.93316777041943,B,162500000.0,172710885.38076013,166193741.73567313,-3.7734411648224997,2.4864330392412874,-6.259874204063787,9.0,2.138684963330406,-14.658433371457981,True,METHOD_DIRECTION_DISAGREEMENT
A60405002,다대롯데캐슬블루,40.872958057395145,B,417500000.0,361206215.4105293,347487540.81702,-3.7980173120546468,43.9847991657476,-47.78281647780225,14.0,-19.382960811847404,-76.18267214375709,False,OK
A60475411,도개공다대4지구영구임대아파트,40.872958057395145,B,,,,,,,,,,True,RECENT_PRICE_MISSING
A60475612,다대포현대,40.872958057395145,B,222500000.0,229738249.42398933,221012750.93845493,-3.7980173120546468,-10.391363355998472,6.593346043943825,14.0,-0.6473667598991373,13.834058847786789,True,METHOD_DIRECTION_DISAGREEMENT
