kapt_code,area_group_id,source,source_tier
A61404006,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5515,TIER_2_KB_OFFICIAL_API
A61404006,exclusive_124_09,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5515,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_25_97,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_33_74,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_52_76,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_59_94,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_72_21,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_84_81,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_102_55,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_113_03,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61404007,exclusive_141_19,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13082,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_28_8,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_30_49,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_33_74,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_38_53,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_39_82,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_41_76,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_44_64,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_45_15,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_46_33,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_60_99,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61477302,exclusive_64_23,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=13167,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_84_76,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_84_86,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_84_97,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_126_72,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61486301,exclusive_128_91,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14284,TIER_2_KB_OFFICIAL_API
A61473002,exclusive_59_9,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5514,TIER_2_KB_OFFICIAL_API
A61473002,exclusive_71_02,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5514,TIER_2_KB_OFFICIAL_API
A61473002,exclusive_78_76,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5514,TIER_2_KB_OFFICIAL_API
A61473002,exclusive_84_64,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5514,TIER_2_KB_OFFICIAL_API
A61473002,exclusive_122_84,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5514,TIER_2_KB_OFFICIAL_API
A10023750,exclusive_59_99,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=46959,TIER_2_KB_OFFICIAL_API
A10023750,exclusive_69_99,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=46959,TIER_2_KB_OFFICIAL_API
A10023750,exclusive_84_96,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=46959,TIER_2_KB_OFFICIAL_API
A10023750,exclusive_84_99,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=46959,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_30_14,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_59_89,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_59_8,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_59_79,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_62_76,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A10027052,exclusive_74_7,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=29268,TIER_2_KB_OFFICIAL_API
A61476002,exclusive_59_94,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5508,TIER_2_KB_OFFICIAL_API
A61476002,exclusive_84_93,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5508,TIER_2_KB_OFFICIAL_API
A61476002,exclusive_119,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=5508,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_84_87,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_84_98,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_84_78,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_84_91,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_84_65,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_117_02,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_119_73,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_118_02,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A61483202,exclusive_141_4,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=14814,TIER_2_KB_OFFICIAL_API
A10025540,exclusive_84_99,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,TIER_2_KB_OFFICIAL_API
A10025540,exclusive_84_97,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,TIER_2_KB_OFFICIAL_API
A10025540,exclusive_84_99_35평C,KB부동산 단지 시세/평형정보 | https://kbland.kr/map?complex=31209,TIER_2_KB_OFFICIAL_API
