post_title,data_year,education_office,post_url,attachment_name,attachment_url,attachment_type,downloaded_at,sha256,local_file
2025학년도 중학교 입학 배정 시행계획,2025,seobu,https://home.pen.go.kr/seobu/na/ntt/selectNttInfo.do?mi=9580&bbsId=3614&nttSn=881942,1. (공고문) 2025학년도 중학교 입학 배정 시행 요강 안내.pdf,https://home.pen.go.kr/upload/seobu/na/bbs_3614/ntt_881942/doc_7814v7bdb-76v3d-43v7f-8dv6b-195av4f72v01f4_v953.pdf,pdf,2026-09-06T11:54:14.159698+00:00,0baceaa4e1c9ecaaa7d31d346985c0a110efc40b944ae0ebbf78266001a696f3,1. (공고문) 2025학년도 중학교 입학 배정 시행 요강 안내.pdf
2025학년도 중학교 입학 배정 시행계획,2025,seobu,https://home.pen.go.kr/seobu/na/ntt/selectNttInfo.do?mi=9580&bbsId=3614&nttSn=881942,2. (본문) 2025학년도 중학교 입학 배정 시행 계획.pdf,https://home.pen.go.kr/upload/seobu/na/bbs_3614/ntt_881942/doc_6b3ave514-98vd3-46vaf-85v75-e4ecv08dcv4bf1_v8842.pdf,pdf,2026-09-06T11:54:14.159698+00:00,62ae1b2f71bdfae7e769b3a7e0270790fc003edfbdaf50a86cbc41a9c6718c3a,2. (본문) 2025학년도 중학교 입학 배정 시행 계획.pdf
2025학년도 중학교 입학 배정 시행계획,2025,seobu,https://home.pen.go.kr/seobu/na/ntt/selectNttInfo.do?mi=9580&bbsId=3614&nttSn=881942,★초등학교 기준 배정 중학교(2025학년도 입학배정).pdf,https://home.pen.go.kr/upload/seobu/na/bbs_3614/ntt_881942/doc_15b7v1f88-61v39-42v8f-a8v31-07a3v1919vf1e1_v3429.pdf,pdf,2026-09-06T11:54:14.159698+00:00,790109831e7b31b3e801d66f54855070ff1699cf90dbbfbfa7cfd3ba643fdd7a,★초등학교 기준 배정 중학교(2025학년도 입학배정).pdf
2025학년도 중학교 입학 배정 시행계획,2025,seobu,https://home.pen.go.kr/seobu/na/ntt/selectNttInfo.do?mi=9580&bbsId=3614&nttSn=881942,(제2023-269호)+본인일부부담금+산정특례에+관한+기준+고시+일부개정안(희귀질환).hwpx,https://home.pen.go.kr/upload/seobu/na/bbs_3614/ntt_881942/doc_63fdvec1d-bcv9f-4fvb4-94v7f-4df8va2b3v1052_v9918.hwpx,hwpx,2026-09-06T11:54:14.159698+00:00,bf62dda88ec29df66ff061f01128d58a4f60d0328450f8af3f04bff303dfdace,(제2023-269호)+본인일부부담금+산정특례에+관한+기준+고시+일부개정안(희귀질환).hwpx
2025학년도 중학교 입학 배정 시행계획,2025,seobu,https://home.pen.go.kr/seobu/na/ntt/selectNttInfo.do?mi=9580&bbsId=3614&nttSn=881942,국민건강 별표 9 중증난치질환.hwp,https://home.pen.go.kr/upload/seobu/na/bbs_3614/ntt_881942/doc_b4c0v2fef-31va8-4dv4f-9dv92-2213vf9cfv3b68_v5026.hwp,hwp,2026-09-06T11:54:14.159698+00:00,6491d2b4485c135e84e7323b29b88a1091326ec11eb8adb12e63c2f00fa92ba1,국민건강 별표 9 중증난치질환.hwp
