post_title,data_year,education_office,post_url,attachment_name,attachment_url,attachment_type,downloaded_at,sha256,local_file
2025학년도 중학교 입학 배정 시행계획,2025,dongnae,https://home.pen.go.kr/dongnae/na/ntt/selectNttInfo.do?mi=11537&bbsId=3779&nttSn=881059,2025학년도 중학교 입학 배정 시행계획(탑재용).pdf,https://home.pen.go.kr/upload/dongnae/na/bbs_3779/ntt_881059/doc_1925v58aa-dfv70-40vc5-a2v52-2d35v1295v0c31_v8702.pdf,pdf,2026-09-06T11:53:58.140402+00:00,6e3f4be44ed775c991ff772b4ba8cf1c0e4c373f8585edd1f69e36ca9ed765e7,2025학년도 중학교 입학 배정 시행계획(탑재용).pdf
2025학년도 중학교 입학 배정 시행계획,2025,dongnae,https://home.pen.go.kr/dongnae/na/ntt/selectNttInfo.do?mi=11537&bbsId=3779&nttSn=881059,[별표 4] 희귀질환자 산정특례 대상 (제5조 관련)(본인일부부담금 산정특례에 관한 기준).pdf,https://home.pen.go.kr/upload/dongnae/na/bbs_3779/ntt_881059/doc_b0ccv3a66-b5v11-4fvfc-afvbd-a287vc6fbvf0f6_v5429.pdf,pdf,2026-09-06T11:53:58.140402+00:00,2788223d876cb0b9edaa0506114873e4176486e00c12b1fd671bdfc8566f60b3,[별표 4] 희귀질환자 산정특례 대상 (제5조 관련)(본인일부부담금 산정특례에 관한 기준).pdf
2025학년도 중학교 입학 배정 시행계획,2025,dongnae,https://home.pen.go.kr/dongnae/na/ntt/selectNttInfo.do?mi=11537&bbsId=3779&nttSn=881059,[별표 4의2] 중증난치질환자 산정특례 대상(제5조 관련)(본인일부부담금 산정특례에 관한 기준).pdf,https://home.pen.go.kr/upload/dongnae/na/bbs_3779/ntt_881059/doc_1824v52fa-84v39-40v66-94vf2-6cd5v62e2v9586_v6199.pdf,pdf,2026-09-06T11:53:58.140402+00:00,5aa1cdc32966494f17a219be0d425ff569a4423633629c6c9aaa6effea469f42,[별표 4의2] 중증난치질환자 산정특례 대상(제5조 관련)(본인일부부담금 산정특례에 관한 기준).pdf
2025학년도 중학교 입학 배정 시행계획,2025,dongnae,https://home.pen.go.kr/dongnae/na/ntt/selectNttInfo.do?mi=11537&bbsId=3779&nttSn=881059,[별표 4] 희귀질환자 산정특례 대상 (제5조 관련)_20250101시행.hwp,https://home.pen.go.kr/upload/dongnae/na/bbs_3779/ntt_881059/doc_9f80v55cb-bdv79-40vac-bbva0-1641vdd3dv0b93_v8389.hwp,hwp,2026-09-06T11:53:58.140402+00:00,618870f176b736a91af668beee0c766509c4e6309eb17010216937ddc8939e68,[별표 4] 희귀질환자 산정특례 대상 (제5조 관련)_20250101시행.hwp
2025학년도 중학교 입학 배정 시행계획,2025,dongnae,https://home.pen.go.kr/dongnae/na/ntt/selectNttInfo.do?mi=11537&bbsId=3779&nttSn=881059,[별표 4의2] 중증난치질환자 산정특례 대상(제5조 관련)_20250101시행.hwp,https://home.pen.go.kr/upload/dongnae/na/bbs_3779/ntt_881059/doc_0e14v45fd-b3vae-43v2c-a9v62-e565v7346v135f_v9824.hwp,hwp,2026-09-06T11:53:58.140402+00:00,482a32f4574bc6cb1991da7b5c1a450e30723a3e3f10206812ba11b16cb91541,[별표 4의2] 중증난치질환자 산정특례 대상(제5조 관련)_20250101시행.hwp
