post_title,data_year,education_office,post_url,attachment_name,attachment_url,attachment_type,downloaded_at,sha256,local_file
2025학년도 중학교 입학 배정 시행계획,2025,nambu,https://home.pen.go.kr/nambu/na/ntt/selectNttInfo.do?mi=13804&bbsId=3852&nttSn=880109,2025학년도 중학교 입학 배정 시행계획.hwpx,https://home.pen.go.kr/upload/nambu/na/bbs_3852/ntt_880109/doc_86c5vdad2-3bv49-48vda-bfvdb-0390v7b2bvea83_v874.hwpx,hwpx,2026-09-06T11:54:06.845271+00:00,46a147e0add6505e40925d727e4c10e6452b8d58d66f1cebb4c434b66dafc0c7,2025학년도 중학교 입학 배정 시행계획.hwpx
